source,target,year
P_W2760258467,P_W1554944419,2017.0
P_W2760258467,P_W1988790447,2017.0
P_W2760258467,P_W2008652694,2017.0
P_W2760258467,P_W2056132907,2017.0
P_W2760258467,P_W2087735403,2017.0
P_W2760258467,P_W2141440284,2017.0
P_W2760258467,P_W2143426320,2017.0
P_W2760258467,P_W2149327368,2017.0
P_W2760258467,P_W2166446427,2017.0
P_W2760258467,P_W2171033594,2017.0
P_W2760258467,P_W2250342921,2017.0
P_W2760258467,P_W2261755308,2017.0
P_W2760258467,P_W2508355219,2017.0
P_W2760258467,P_W2511164486,2017.0
P_W2760258467,P_W2513945636,2017.0
P_W2760258467,P_W2518299649,2017.0
P_W2760258467,P_W2595715041,2017.0
P_W2760258467,P_W2604377206,2017.0
P_W2760258467,P_W2752289368,2017.0
P_W2760258467,P_W2753057867,2017.0
P_W2741026152,P_W211509693,2017.0
P_W2741026152,P_W645927007,2017.0
P_W2741026152,P_W2101105183,2017.0
P_W2741026152,P_W2113788796,2017.0
P_W2741026152,P_W2117642127,2017.0
P_W2741026152,P_W2119741585,2017.0
P_W2741026152,P_W2124807415,2017.0
P_W2741026152,P_W2125768350,2017.0
P_W2741026152,P_W2148708890,2017.0
P_W2741026152,P_W2153653739,2017.0
P_W2741026152,P_W2153999629,2017.0
P_W2741026152,P_W2159755860,2017.0
P_W2741026152,P_W2251648400,2017.0
P_W2741026152,P_W2512924740,2017.0
P_W2741026152,P_W2515295520,2017.0
P_W2741026152,P_W2595715041,2017.0
P_W2741026152,P_W2916264126,2017.0
P_W2741026152,P_W2963451766,2017.0
P_W2741026152,P_W3088640591,2017.0
P_W2741026152,P_W4241645538,2017.0
P_W2799231549,P_W1996641400,2018.0
P_W2799231549,P_W2006969979,2018.0
P_W2799231549,P_W2061211758,2018.0
P_W2799231549,P_W2252239149,2018.0
P_W2799231549,P_W2410539690,2018.0
P_W2799231549,P_W2552838200,2018.0
P_W2799231549,P_W2552839021,2018.0
P_W2799231549,P_W2574872930,2018.0
P_W2799231549,P_W2576713500,2018.0
P_W2799231549,P_W2619353065,2018.0
P_W2799231549,P_W2625092622,2018.0
P_W2799231549,P_W2626778328,2018.0
P_W2799231549,P_W2949335953,2018.0
P_W2799231549,P_W2949888546,2018.0
P_W2799231549,P_W2963123301,2018.0
P_W2799231549,P_W2963699608,2018.0
P_W2799231549,P_W2964298349,2018.0
P_W2799231549,P_W2964308564,2018.0
P_W2113538861,P_W4629839,2011.0
P_W2113538861,P_W1631260214,2011.0
P_W2113538861,P_W1647671624,2011.0
P_W2113538861,P_W2018616927,2011.0
P_W2113538861,P_W2057900969,2011.0
P_W2113538861,P_W2078861931,2011.0
P_W2113538861,P_W2101105183,2011.0
P_W2113538861,P_W2104812589,2011.0
P_W2113538861,P_W2124769992,2011.0
P_W2113538861,P_W2124807415,2011.0
P_W2113538861,P_W2132446289,2011.0
P_W2113538861,P_W2133512280,2011.0
P_W2113538861,P_W2134800885,2011.0
P_W2113538861,P_W2137387514,2011.0
P_W2113538861,P_W2146574666,2011.0
P_W2113538861,P_W2153903004,2011.0
P_W2113538861,P_W2156279557,2011.0
P_W2113538861,P_W2156985047,2011.0
P_W2113538861,P_W2163942301,2011.0
P_W2113538861,P_W2401082558,2011.0
P_W2113538861,P_W2404928265,2011.0
P_W2113538861,P_W3167119764,2011.0
P_W125693536,P_W111759727,2012.0
P_W125693536,P_W1498238796,2012.0
P_W125693536,P_W2100183594,2012.0
P_W125693536,P_W2118439278,2012.0
P_W125693536,P_W2128972636,2012.0
P_W125693536,P_W2140343992,2012.0
P_W125693536,P_W2141182089,2012.0
P_W125693536,P_W2160237783,2012.0
P_W125693536,P_W2166905217,2012.0
P_W125693536,P_W2437005631,2012.0
P_W2116652448,P_W117861810,2010.0
P_W2116652448,P_W239287372,2010.0
P_W2116652448,P_W940857927,2010.0
P_W2116652448,P_W1978630505,2010.0
P_W2116652448,P_W1989658336,2010.0
P_W2116652448,P_W2101456909,2010.0
P_W2116652448,P_W2115410424,2010.0
P_W2116652448,P_W2116042738,2010.0
P_W2116652448,P_W2117339222,2010.0
P_W2116652448,P_W2124807415,2010.0
P_W2116652448,P_W2132001515,2010.0
P_W2116652448,P_W2137387514,2010.0
P_W2116652448,P_W2147984332,2010.0
P_W2116652448,P_W2171119909,2010.0
P_W2116652448,P_W2311042605,2010.0
P_W2116652448,P_W2356613612,2010.0
P_W2148274347,P_W222053410,2014.0
P_W2148274347,P_W1905522558,2014.0
P_W2148274347,P_W1989658336,2014.0
P_W2148274347,P_W2020073413,2014.0
P_W2148274347,P_W2095755718,2014.0
P_W2148274347,P_W2101105183,2014.0
P_W2148274347,P_W2107878390,2014.0
P_W2148274347,P_W2109530867,2014.0
P_W2148274347,P_W2117278770,2014.0
P_W2148274347,P_W2117339222,2014.0
P_W2148274347,P_W2132001515,2014.0
P_W2148274347,P_W2138309071,2014.0
P_W2148274347,P_W2146574666,2014.0
P_W2148274347,P_W2149327368,2014.0
P_W2148274347,P_W2163255203,2014.0
P_W2148274347,P_W2293111166,2014.0
P_W2148274347,P_W2296338145,2014.0
P_W2148274347,P_W2356613612,2014.0
P_W2148274347,P_W2917668649,2014.0
P_W2947465697,P_W27508602,2019.0
P_W2947465697,P_W131533222,2019.0
P_W2947465697,P_W1521058074,2019.0
P_W2947465697,P_W1980776243,2019.0
P_W2947465697,P_W2028175314,2019.0
P_W2947465697,P_W2051593977,2019.0
P_W2947465697,P_W2082980366,2019.0
P_W2947465697,P_W2086039194,2019.0
P_W2947465697,P_W2101105183,2019.0
P_W2947465697,P_W2107130271,2019.0
P_W2947465697,P_W2118021410,2019.0
P_W2947465697,P_W2129468719,2019.0
P_W2947465697,P_W2143927888,2019.0
P_W2947465697,P_W2145094598,2019.0
P_W2947465697,P_W2154359981,2019.0
P_W2947465697,P_W2154652894,2019.0
P_W2947465697,P_W2161374612,2019.0
P_W2947465697,P_W2186267129,2019.0
P_W2947465697,P_W2251939518,2019.0
P_W2947465697,P_W2252001469,2019.0
P_W2947465697,P_W2626778328,2019.0
P_W2947465697,P_W2741049976,2019.0
P_W2947465697,P_W2753738274,2019.0
P_W2947465697,P_W2760656271,2019.0
P_W2947465697,P_W2766462485,2019.0
P_W2947465697,P_W2789543585,2019.0
P_W2947465697,P_W2796032388,2019.0
P_W2947465697,P_W2798858969,2019.0
P_W2947465697,P_W2798931235,2019.0
P_W2947465697,P_W2804145368,2019.0
P_W2947465697,P_W2896457183,2019.0
P_W2947465697,P_W2951714314,2019.0
P_W2947465697,P_W2951813108,2019.0
P_W2947465697,P_W2952463445,2019.0
P_W2947465697,P_W2962824887,2019.0
P_W2947465697,P_W2963012544,2019.0
P_W2947465697,P_W2963126845,2019.0
P_W2947465697,P_W2963223306,2019.0
P_W2947465697,P_W2963418779,2019.0
P_W2947465697,P_W2963463583,2019.0
P_W2947465697,P_W2963602293,2019.0
P_W2947465697,P_W2963799213,2019.0
P_W2947465697,P_W2964199361,2019.0
P_W2947465697,P_W2964212550,2019.0
P_W2947465697,P_W2964308564,2019.0
P_W2947465697,P_W3104033643,2019.0
P_W2250612599,P_W91928571,2014.0
P_W2250612599,P_W232191560,2014.0
P_W2250612599,P_W298172948,2014.0
P_W2250612599,P_W1498269992,2014.0
P_W2250612599,P_W1502599399,2014.0
P_W2250612599,P_W1565703351,2014.0
P_W2250612599,P_W1595109586,2014.0
P_W2250612599,P_W1632114991,2014.0
P_W2250612599,P_W1901440691,2014.0
P_W2250612599,P_W2096204319,2014.0
P_W2250612599,P_W2100631779,2014.0
P_W2250612599,P_W2101105183,2014.0
P_W2250612599,P_W2101451733,2014.0
P_W2250612599,P_W2104936489,2014.0
P_W2250612599,P_W2105891181,2014.0
P_W2250612599,P_W2107564089,2014.0
P_W2250612599,P_W2108622839,2014.0
P_W2250612599,P_W2110168585,2014.0
P_W2250612599,P_W2110898493,2014.0
P_W2250612599,P_W2112544287,2014.0
P_W2250612599,P_W2115259925,2014.0
P_W2250612599,P_W2118692229,2014.0
P_W2250612599,P_W2119168550,2014.0
P_W2250612599,P_W2119706326,2014.0
P_W2250612599,P_W2120354757,2014.0
P_W2250612599,P_W2123318312,2014.0
P_W2250612599,P_W2124807415,2014.0
P_W2250612599,P_W2125595887,2014.0
P_W2250612599,P_W2131988669,2014.0
P_W2250612599,P_W2135573497,2014.0
P_W2250612599,P_W2140343992,2014.0
P_W2250612599,P_W2141440284,2014.0
P_W2250612599,P_W2142112143,2014.0
P_W2250612599,P_W2143564602,2014.0
P_W2250612599,P_W2146502635,2014.0
P_W2250612599,P_W2146574666,2014.0
P_W2250612599,P_W2153653739,2014.0
P_W2250612599,P_W2156985047,2014.0
P_W2250612599,P_W2158049734,2014.0
P_W2250612599,P_W2159755860,2014.0
P_W2250612599,P_W2164301055,2014.0
P_W2250612599,P_W2169724380,2014.0
P_W2250612599,P_W2171421863,2014.0
P_W2250612599,P_W2180952760,2014.0
P_W2250612599,P_W2183072638,2014.0
P_W2250612599,P_W2185701500,2014.0
P_W2250612599,P_W2250659129,2014.0
P_W2250612599,P_W2250907725,2014.0
P_W2250612599,P_W2250947781,2014.0
P_W2250612599,P_W2251912507,2014.0
P_W2250612599,P_W2252102852,2014.0
P_W2250612599,P_W2293596968,2014.0
P_W2250612599,P_W2340221426,2014.0
P_W2250612599,P_W2595715041,2014.0
P_W2250612599,P_W2620723628,2014.0
P_W2250612599,P_W3012264151,2014.0
P_W2250612599,P_W3146885639,2014.0
P_W2250612599,P_W4241645538,2014.0
P_W2250612599,P_W6605321254,2014.0
P_W2250612599,P_W6743119038,2014.0
P_W2971292192,P_W131533222,2019.0
P_W2971292192,P_W2101105183,2019.0
P_W2971292192,P_W2116492146,2019.0
P_W2971292192,P_W2132019450,2019.0
P_W2971292192,P_W2142112143,2019.0
P_W2971292192,P_W2162669657,2019.0
P_W2971292192,P_W2250539671,2019.0
P_W2971292192,P_W2251610689,2019.0
P_W2971292192,P_W2294556942,2019.0
P_W2971292192,P_W2403057546,2019.0
P_W2971292192,P_W2508316494,2019.0
P_W2971292192,P_W2896457183,2019.0
P_W2971292192,P_W2915756181,2019.0
P_W2971292192,P_W2962739339,2019.0
P_W2971292192,P_W2963341956,2019.0
P_W2139635790,P_W1965660534,2012.0
P_W2139635790,P_W2062250042,2012.0
P_W2139635790,P_W2093710484,2012.0
P_W2139635790,P_W2101105183,2012.0
P_W2139635790,P_W2114550122,2012.0
P_W2139635790,P_W2121404172,2012.0
P_W2139635790,P_W2122373020,2012.0
P_W2139635790,P_W2126270798,2012.0
P_W2139635790,P_W2126784652,2012.0
P_W2139635790,P_W2131932654,2012.0
P_W2139635790,P_W2152263452,2012.0
P_W2139635790,P_W2437005631,2012.0
P_W1591201057,P_W1631260214,2010.0
P_W1591201057,P_W1773803948,2010.0
P_W1591201057,P_W1973200086,2010.0
P_W1591201057,P_W2015191286,2010.0
P_W1591201057,P_W2074546930,2010.0
P_W1591201057,P_W2095907708,2010.0
P_W1591201057,P_W2096175520,2010.0
P_W1591201057,P_W2101105183,2010.0
P_W1591201057,P_W2122228338,2010.0
P_W1591201057,P_W2131988669,2010.0
P_W1591201057,P_W2133512280,2010.0
P_W1591201057,P_W2141182089,2010.0
P_W1591201057,P_W2144783305,2010.0
P_W1591201057,P_W2147192413,2010.0
P_W1591201057,P_W2151197196,2010.0
P_W1591201057,P_W2156985047,2010.0
P_W1591201057,P_W2157435188,2010.0
P_W1591201057,P_W2157875692,2010.0
P_W1591201057,P_W2160842254,2010.0
P_W1591201057,P_W2161742089,2010.0
P_W1591201057,P_W2161952424,2010.0
P_W1591201057,P_W2164766438,2010.0
P_W1591201057,P_W2405762604,2010.0
P_W1591201057,P_W2952343510,2010.0
P_W2158658733,P_W22168010,2013.0
P_W2158658733,P_W91928571,2013.0
P_W2158658733,P_W130710483,2013.0
P_W2158658733,P_W301824129,2013.0
P_W2158658733,P_W956853814,2013.0
P_W2158658733,P_W1579838312,2013.0
P_W2158658733,P_W1594563152,2013.0
P_W2158658733,P_W1868901511,2013.0
P_W2158658733,P_W2075601665,2013.0
P_W2158658733,P_W2087735403,2013.0
P_W2158658733,P_W2106019990,2013.0
P_W2158658733,P_W2108452152,2013.0
P_W2158658733,P_W2124807415,2013.0
P_W2158658733,P_W2132728053,2013.0
P_W2158658733,P_W2136657878,2013.0
P_W2158658733,P_W2137143056,2013.0
P_W2158658733,P_W2139761450,2013.0
P_W2158658733,P_W2141440284,2013.0
P_W2158658733,P_W2146574666,2013.0
P_W2158658733,P_W2152263452,2013.0
P_W2158658733,P_W2153653739,2013.0
P_W2158658733,P_W2155607551,2013.0
P_W2158658733,P_W2156953672,2013.0
P_W2158658733,P_W2161227214,2013.0
P_W2158658733,P_W2164151151,2013.0
P_W2158658733,P_W2169362686,2013.0
P_W2158658733,P_W2437005631,2013.0
P_W2158658733,P_W2752885492,2013.0
P_W2250974141,P_W76590478,2013.0
P_W2250974141,P_W108437174,2013.0
P_W2250974141,P_W111475876,2013.0
P_W2250974141,P_W222053410,2013.0
P_W2250974141,P_W1961521608,2013.0
P_W2250974141,P_W1973923101,2013.0
P_W2250974141,P_W2060127787,2013.0
P_W2250974141,P_W2101190066,2013.0
P_W2250974141,P_W2110104386,2013.0
P_W2250974141,P_W2115557995,2013.0
P_W2250974141,P_W2130988241,2013.0
P_W2250974141,P_W2142632103,2013.0
P_W2250974141,P_W2144002870,2013.0
P_W2250974141,P_W2144279206,2013.0
P_W2250974141,P_W2146574666,2013.0
P_W2250974141,P_W2150378737,2013.0
P_W2250974141,P_W2151170651,2013.0
P_W2250974141,P_W2152263452,2013.0
P_W2250974141,P_W2153653739,2013.0
P_W2250974141,P_W2158431714,2013.0
P_W2250974141,P_W2158847908,2013.0
P_W2250974141,P_W2164196204,2013.0
P_W2250974141,P_W2165666205,2013.0
P_W2250974141,P_W2434901392,2013.0
P_W2250974141,P_W2437005631,2013.0
P_W2798474427,P_W1522301498,2018.0
P_W2798474427,P_W1902237438,2018.0
P_W2798474427,P_W2064675550,2018.0
P_W2798474427,P_W2101105183,2018.0
P_W2798474427,P_W2124807415,2018.0
P_W2798474427,P_W2130942839,2018.0
P_W2798474427,P_W2133564696,2018.0
P_W2798474427,P_W2149327368,2018.0
P_W2798474427,P_W2271840356,2018.0
P_W2798474427,P_W2400065810,2018.0
P_W2798474427,P_W2595715041,2018.0
P_W2798474427,P_W2740240682,2018.0
P_W2798474427,P_W2778814079,2018.0
P_W2798474427,P_W2962784628,2018.0
P_W2798474427,P_W2964121744,2018.0
P_W2798474427,P_W2964308564,2018.0
P_W2798474427,P_W2964335273,2018.0
P_W2798474427,P_W3082674894,2018.0
P_W2962700074,P_W204945112,2017.0
P_W2962700074,P_W1483849869,2017.0
P_W2962700074,P_W1753482797,2017.0
P_W2962700074,P_W1902237438,2017.0
P_W2962700074,P_W2050213775,2017.0
P_W2962700074,P_W2111491614,2017.0
P_W2962700074,P_W2117139364,2017.0
P_W2962700074,P_W2118434577,2017.0
P_W2962700074,P_W2122609803,2017.0
P_W2962700074,P_W2128232128,2017.0
P_W2962700074,P_W2130942839,2017.0
P_W2962700074,P_W2131121993,2017.0
P_W2962700074,P_W2136657878,2017.0
P_W2962700074,P_W2152263452,2017.0
P_W2962700074,P_W2153508793,2017.0
P_W2962700074,P_W2153653739,2017.0
P_W2962700074,P_W2157167255,2017.0
P_W2962700074,P_W2157331557,2017.0
P_W2962700074,P_W2169242480,2017.0
P_W2962700074,P_W2250849168,2017.0
P_W2962700074,P_W2361821140,2017.0
P_W2962700074,P_W2387720973,2017.0
P_W2962700074,P_W2400065810,2017.0
P_W2962700074,P_W2475913055,2017.0
P_W2962700074,P_W2527845440,2017.0
P_W2962700074,P_W2532807140,2017.0
P_W2962700074,P_W2534200568,2017.0
P_W2962700074,P_W2542860122,2017.0
P_W2962700074,P_W2561274697,2017.0
P_W2962700074,P_W2566564022,2017.0
P_W2962700074,P_W2575629043,2017.0
P_W2962700074,P_W2577335011,2017.0
P_W2962700074,P_W2952479981,2017.0
P_W2962700074,P_W2962780935,2017.0
P_W2962700074,P_W2962784628,2017.0
P_W2962700074,P_W2962867687,2017.0
P_W2962700074,P_W2963216553,2017.0
P_W2962700074,P_W2963247703,2017.0
P_W2962700074,P_W2963260202,2017.0
P_W2962700074,P_W2963357083,2017.0
P_W2962700074,P_W2963463964,2017.0
P_W2962700074,P_W2963598809,2017.0
P_W2962700074,P_W2964007535,2017.0
P_W2962700074,P_W2964034111,2017.0
P_W2962700074,P_W2964308564,2017.0
P_W2962700074,P_W4241645538,2017.0
P_W2962700074,P_W4307459710,2017.0
P_W2962700074,P_W4390913012,2017.0
P_W2120459453,P_W91928571,2012.0
P_W2120459453,P_W144133692,2012.0
P_W2120459453,P_W232191560,2012.0
P_W2120459453,P_W1496929357,2012.0
P_W2120459453,P_W1714704734,2012.0
P_W2120459453,P_W2098949613,2012.0
P_W2120459453,P_W2099119623,2012.0
P_W2120459453,P_W2101105183,2012.0
P_W2120459453,P_W2111142112,2012.0
P_W2120459453,P_W2115328410,2012.0
P_W2120459453,P_W2116410915,2012.0
P_W2120459453,P_W2134800885,2012.0
P_W2120459453,P_W2137143056,2012.0
P_W2120459453,P_W2138302120,2012.0
P_W2120459453,P_W2140343992,2012.0
P_W2120459453,P_W2142112143,2012.0
P_W2120459453,P_W2143564602,2012.0
P_W2120459453,P_W2146574666,2012.0
P_W2120459453,P_W2152382718,2012.0
P_W2120459453,P_W2153653739,2012.0
P_W2120459453,P_W2155607551,2012.0
P_W2120459453,P_W2156985047,2012.0
P_W2120459453,P_W2158614781,2012.0
P_W2120459453,P_W2159358338,2012.0
P_W2120459453,P_W2159755860,2012.0
P_W2120459453,P_W2160218441,2012.0
P_W2120459453,P_W2160697141,2012.0
P_W2120459453,P_W2180952760,2012.0
P_W2120459453,P_W2429914308,2012.0
P_W2120459453,P_W2950186769,2012.0
P_W2120459453,P_W3202207277,2012.0
P_W2112473332,P_W22168010,2013.0
P_W2112473332,P_W1603903339,2013.0
P_W2112473332,P_W1631260214,2013.0
P_W2112473332,P_W1769106613,2013.0
P_W2112473332,P_W1823542770,2013.0
P_W2112473332,P_W1916559533,2013.0
P_W2112473332,P_W1972567251,2013.0
P_W2112473332,P_W2093717447,2013.0
P_W2112473332,P_W2101044864,2013.0
P_W2112473332,P_W2105891181,2013.0
P_W2112473332,P_W2108161779,2013.0
P_W2112473332,P_W2113242816,2013.0
P_W2112473332,P_W2113900137,2013.0
P_W2112473332,P_W2122373020,2013.0
P_W2112473332,P_W2132001515,2013.0
P_W2112473332,P_W2136646623,2013.0
P_W2112473332,P_W2138470801,2013.0
P_W2112473332,P_W2151594415,2013.0
P_W2112473332,P_W2152263452,2013.0
P_W2112473332,P_W2153653739,2013.0
P_W2112473332,P_W2156985047,2013.0
P_W2112473332,P_W2165666205,2013.0
P_W2112473332,P_W2912934387,2013.0
P_W2112473332,P_W2914369697,2013.0
P_W2112473332,P_W3105962861,2013.0
P_W2112473332,P_W3170138813,2013.0
P_W2112473332,P_W3204209287,2013.0
P_W2140785880,P_W222053410,2010.0
P_W2140785880,P_W1479758177,2010.0
P_W2140785880,P_W1519201847,2010.0
P_W2140785880,P_W1632114991,2010.0
P_W2140785880,P_W1909398668,2010.0
P_W2140785880,P_W2038721957,2010.0
P_W2140785880,P_W2101105183,2010.0
P_W2140785880,P_W2113788796,2010.0
P_W2140785880,P_W2119168550,2010.0
P_W2140785880,P_W2121380975,2010.0
P_W2140785880,P_W2123126659,2010.0
P_W2140785880,P_W2123301721,2010.0
P_W2140785880,P_W2135002837,2010.0
P_W2140785880,P_W2144279206,2010.0
P_W2140785880,P_W2152263452,2010.0
P_W2140785880,P_W2153653739,2010.0
P_W2140785880,P_W2166905217,2010.0
P_W2140785880,P_W2340764283,2010.0
P_W3120749277,P_W203948990,2020.0
P_W3120749277,P_W1631260214,2020.0
P_W3120749277,P_W2118972857,2020.0
P_W3120749277,P_W2123318312,2020.0
P_W3120749277,P_W2159755860,2020.0
P_W3120749277,P_W2250969425,2020.0
P_W3120749277,P_W2903490366,2020.0
P_W3120749277,P_W2951604644,2020.0
P_W3120749277,P_W2962784628,2020.0
P_W3120749277,P_W2962882341,2020.0
P_W3120749277,P_W2963216553,2020.0
P_W3120749277,P_W2963341956,2020.0
P_W3120749277,P_W2963403868,2020.0
P_W3120749277,P_W2963716535,2020.0
P_W3120749277,P_W2963807318,2020.0
P_W3120749277,P_W2963959336,2020.0
P_W3120749277,P_W2964089333,2020.0
P_W3120749277,P_W2964093087,2020.0
P_W3120749277,P_W2964265128,2020.0
P_W3120749277,P_W2964308564,2020.0
P_W3120749277,P_W2971257618,2020.0
P_W3120749277,P_W2971287409,2020.0
P_W3120749277,P_W2987998469,2020.0
P_W3120749277,P_W2988975212,2020.0
P_W3120749277,P_W3107826490,2020.0
P_W3120749277,P_W3118680649,2020.0
P_W3120749277,P_W3120168417,2020.0
P_W3120749277,P_W3121049435,2020.0
P_W3035473397,P_W84636783,2020.0
P_W3035473397,P_W179391383,2020.0
P_W3035473397,P_W635530177,2020.0
P_W3035473397,P_W1482328859,2020.0
P_W3035473397,P_W1490627662,2020.0
P_W3035473397,P_W1492371337,2020.0
P_W3035473397,P_W1530032857,2020.0
P_W3035473397,P_W1603508585,2020.0
P_W3035473397,P_W1767907121,2020.0
P_W3035473397,P_W1830628992,2020.0
P_W3035473397,P_W1845198550,2020.0
P_W3035473397,P_W2015629112,2020.0
P_W3035473397,P_W2046456023,2020.0
P_W3035473397,P_W2093976457,2020.0
P_W3035473397,P_W2100664567,2020.0
P_W3035473397,P_W2101105183,2020.0
P_W3035473397,P_W2112890532,2020.0
P_W3035473397,P_W2124807415,2020.0
P_W3035473397,P_W2132532452,2020.0
P_W3035473397,P_W2146574666,2020.0
P_W3035473397,P_W2148708890,2020.0
P_W3035473397,P_W2154674287,2020.0
P_W3035473397,P_W2161477126,2020.0
P_W3035473397,P_W2162311237,2020.0
P_W3035473397,P_W2167429950,2020.0
P_W3035473397,P_W2257408573,2020.0
P_W3035473397,P_W2399777719,2020.0
P_W3035473397,P_W2406764433,2020.0
P_W3035473397,P_W2511728827,2020.0
P_W3035473397,P_W2595715041,2020.0
P_W3035473397,P_W2741029840,2020.0
P_W3035473397,P_W2758685863,2020.0
P_W3035473397,P_W2792575422,2020.0
P_W3035473397,P_W2796108585,2020.0
P_W3035473397,P_W2886095922,2020.0
P_W3035473397,P_W2889326796,2020.0
P_W3035473397,P_W2889361079,2020.0
P_W3035473397,P_W2901161074,2020.0
P_W3035473397,P_W2913337508,2020.0
P_W3035473397,P_W2915128229,2020.0
P_W3035473397,P_W2915704452,2020.0
P_W3035473397,P_W2928452960,2020.0
P_W3035473397,P_W2962784628,2020.0
P_W3035473397,P_W2963216553,2020.0
P_W3035473397,P_W2963403868,2020.0
P_W3035473397,P_W2963617771,2020.0
P_W3035473397,P_W2964343359,2020.0
P_W3035473397,P_W2970250706,2020.0
P_W3035473397,P_W3007047534,2020.0
P_W3035473397,P_W3030094404,2020.0
P_W3035473397,P_W3086206064,2020.0
P_W3035473397,P_W3192053425,2020.0
P_W3035473397,P_W4232491506,2020.0
P_W3035473397,P_W4385245566,2020.0
P_W3035473397,P_W4394127431,2020.0
P_W3021357296,P_W1533861849,2020.0
P_W3021357296,P_W1821462560,2020.0
P_W3021357296,P_W1902237438,2020.0
P_W3021357296,P_W1915251500,2020.0
P_W3021357296,P_W2006969979,2020.0
P_W3021357296,P_W2041404167,2020.0
P_W3021357296,P_W2064675550,2020.0
P_W3021357296,P_W2130942839,2020.0
P_W3021357296,P_W2154368244,2020.0
P_W3021357296,P_W2183341477,2020.0
P_W3021357296,P_W2294370754,2020.0
P_W3021357296,P_W2512924740,2020.0
P_W3021357296,P_W2526471240,2020.0
P_W3021357296,P_W2550147980,2020.0
P_W3021357296,P_W2555428947,2020.0
P_W3021357296,P_W2886540570,2020.0
P_W3021357296,P_W2888779557,2020.0
P_W3021357296,P_W2927431361,2020.0
P_W3021357296,P_W2948210185,2020.0
P_W3021357296,P_W2962964385,2020.0
P_W3021357296,P_W2963174344,2020.0
P_W3021357296,P_W2963216553,2020.0
P_W3021357296,P_W2963250244,2020.0
P_W3021357296,P_W2963310665,2020.0
P_W3021357296,P_W2963341956,2020.0
P_W3021357296,P_W2963347649,2020.0
P_W3021357296,P_W2963403868,2020.0
P_W3021357296,P_W2963413917,2020.0
P_W3021357296,P_W2963506925,2020.0
P_W3021357296,P_W2963532001,2020.0
P_W3021357296,P_W2963593215,2020.0
P_W3021357296,P_W2963681240,2020.0
P_W3021357296,P_W2964121744,2020.0
P_W3021357296,P_W2964308564,2020.0
P_W3021357296,P_W2967985939,2020.0
P_W3021357296,P_W2970694516,2020.0
P_W3021357296,P_W2970756316,2020.0
P_W3021357296,P_W2970971581,2020.0
P_W3021357296,P_W2976132230,2020.0
P_W3021357296,P_W2979047515,2020.0
P_W3021357296,P_W2986367395,2020.0
P_W3021357296,P_W2986562961,2020.0
P_W3021357296,P_W2989276524,2020.0
P_W3021357296,P_W2994928925,2020.0
P_W3021357296,P_W3004127093,2020.0
P_W3021357296,P_W3023166997,2020.0
P_W3021357296,P_W3034772996,2020.0
P_W3096237101,P_W1902237438,2020.0
P_W3096237101,P_W1972978214,2020.0
P_W3096237101,P_W2012259509,2020.0
P_W3096237101,P_W2077586257,2020.0
P_W3096237101,P_W2082645103,2020.0
P_W3096237101,P_W2102153514,2020.0
P_W3096237101,P_W2107031757,2020.0
P_W3096237101,P_W2124807415,2020.0
P_W3096237101,P_W2148708890,2020.0
P_W3096237101,P_W2552839021,2020.0
P_W3096237101,P_W2735135478,2020.0
P_W3096237101,P_W2759173152,2020.0
P_W3096237101,P_W2791941932,2020.0
P_W3096237101,P_W2798665661,2020.0
P_W3096237101,P_W2806412155,2020.0
P_W3096237101,P_W2887751429,2020.0
P_W3096237101,P_W2901906577,2020.0
P_W3096237101,P_W2922293812,2020.0
P_W3096237101,P_W2933138175,2020.0
P_W3096237101,P_W2950606982,2020.0
P_W3096237101,P_W2951286828,2020.0
P_W3096237101,P_W2952328691,2020.0
P_W3096237101,P_W2962697716,2020.0
P_W3096237101,P_W2962718684,2020.0
P_W3096237101,P_W2962736243,2020.0
P_W3096237101,P_W2962784628,2020.0
P_W3096237101,P_W2963096121,2020.0
P_W3096237101,P_W2963341956,2020.0
P_W3096237101,P_W2963403868,2020.0
P_W3096237101,P_W2963532001,2020.0
P_W3096237101,P_W2963823140,2020.0
P_W3096237101,P_W2970279348,2020.0
P_W3096237101,P_W2970810442,2020.0
P_W3096237101,P_W2971141904,2020.0
P_W3096237101,P_W2972972637,2020.0
P_W3096237101,P_W2980282514,2020.0
P_W3096237101,P_W2982358316,2020.0
P_W3096237101,P_W3015001695,2020.0
P_W3096237101,P_W3021148167,2020.0
P_W3096237101,P_W3035032873,2020.0
P_W3099744315,P_W630532510,2020.0
P_W3099744315,P_W1840435438,2020.0
P_W3099744315,P_W2006832571,2020.0
P_W3099744315,P_W2148708890,2020.0
P_W3099744315,P_W2169200297,2020.0
P_W3099744315,P_W2250653840,2020.0
P_W3099744315,P_W2257408573,2020.0
P_W3099744315,P_W2270190199,2020.0
P_W3099744315,P_W2742113707,2020.0
P_W3099744315,P_W2798665661,2020.0
P_W3099744315,P_W2889326796,2020.0
P_W3099744315,P_W2891555348,2020.0
P_W3099744315,P_W2914120296,2020.0
P_W3099744315,P_W2948017315,2020.0
P_W3099744315,P_W2951286828,2020.0
P_W3099744315,P_W2952103439,2020.0
P_W3099744315,P_W2960374072,2020.0
P_W3099744315,P_W2962727366,2020.0
P_W3099744315,P_W2962736243,2020.0
P_W3099744315,P_W2962843521,2020.0
P_W3099744315,P_W2963216553,2020.0
