paper_id,year,semantic_knn,structural_novelty,triple_count,cited_by_count,reference_count,citation_signal,struct_norm,semantic_norm,citation_norm,composite_novelty,transE_score,final_novelty_score
SKG_SA_402,2020,0.951274871826172,0.7301587301587301,189.0,11,23,2.4849066497880004,0.7301587294285713,0.8865605658436094,0.2672679753558662,0.7933509395118273,13.36950969696045,0.3893711217224467
SKG_DIA_297,2020,0.9318196177482604,0.5728643216080402,199.0,17,53,2.8903717578961645,0.5728643210351758,0.841265806211601,0.3108784017397958,0.7345467687291354,13.879507064819336,0.29299009958259575
SKG_SA_58,2020,0.9522884488105774,0.7062146892655368,177.0,20,23,3.044522437723423,0.706214688559322,0.8889203256130437,0.3274583163618105,0.796232997277176,13.8296480178833,0.28296077183027746
SKG_SA_57,2020,0.9462100863456726,0.6735537190082644,242.0,253,31,5.537334267018537,0.6735537183347107,0.8747689829627997,0.5955765455177023,0.8066066862926721,13.709884643554688,0.3167486457664801
SKG_SA_55,2020,0.9419032335281372,0.6111111111111112,54.0,4,22,1.6094379124341005,0.6111111105,0.8647419813950235,0.1731055821971953,0.7448521672962358,13.78082275390625,0.30501954857136215
SKG_SA_54,2020,0.9322975873947144,0.7560975609756098,82.0,6,28,1.9459101490553128,0.7560975602195121,0.8423785914859967,0.2092953736539021,0.7618140634494903,13.883570671081543,0.2915589854150688
SKG_SUM_209,2020,0.9436485171318054,0.6457142857142857,175.0,42,55,3.7612001156935615,0.6457142850685713,0.8688052643005697,0.4045416917031596,0.777760711194429,13.802379608154297,0.2982556393491327
SKG_SUM_206,2020,0.9418241381645204,0.7204301075268817,93.0,4,47,1.6094379124341005,0.7204301068064516,0.8645578354841716,0.1731055821971953,0.76658706441993,13.967546463012695,0.26235210648423746
SKG_PAR_13,2020,0.9530328512191772,0.6567164179104478,201.0,4,54,1.6094379124341005,0.6567164172537313,0.8906534064575288,0.1731055821971953,0.7721112261907359,13.61827564239502,0.3305744940850838
SKG_MT_568,2020,0.9428629875183104,0.6904761904761905,84.0,8,29,2.19722457733622,0.6904761897857142,0.8669764331331846,0.2363258854158169,0.7686113296919537,13.903100967407227,0.2760185042679843
SKG_MT_541,2020,0.9442694783210754,0.7666666666666667,30.0,20,21,3.044522437723423,0.7666666659,0.8702509554077716,0.3274583163618105,0.7952548336016212,13.806282997131348,0.296711399230957
SKG_SA_95,2020,0.9462919235229492,0.7023809523809523,84.0,3,14,1.3862943611198906,0.7023809516785713,0.8749595122285118,0.1491050326479578,0.7678583521604683,13.771597862243652,0.3025336944207314
SKG_SA_94,2020,0.937868595123291,0.7899159663865546,119.0,2,25,1.0986122886681098,0.7899159655966386,0.8553487359499763,0.1181629427079084,0.768543602555102,13.994046211242676,0.26042909604481185
SKG_SA_91,2020,0.9462509155273438,0.8181818181818182,33.0,186,25,5.231108616854587,0.8181818173636364,0.8748640394427798,0.5626399724161192,0.832305188324285,13.72934627532959,0.3122501386621166
SKG_SA_87,2020,0.9135764241218568,0.7380952380952381,42.0,150,72,5.017279836814924,0.7380952373571429,0.7987929057334573,0.5396412874880994,0.7607382102336586,13.504997253417969,0.39784675472608066
SKG_SA_84,2020,0.9464085698127748,0.6666666666666666,111.0,14,8,2.70805020110221,0.6666666659999999,0.875231082347229,0.2912685249051038,0.7751219433335707,13.910358428955078,0.2706423196216146
SKG_SA_81,2020,0.9313448071479796,0.5,14.0,1,8,0.6931471805599453,0.4999999994999999,0.8401603756721527,0.0745525163239789,0.6955675145029048,14.840277671813965,0.07351955254445774
SKG_SA_71,2020,0.9405722618103028,0.7931034482758621,29.0,3,38,1.3862943611198906,0.7931034474827586,0.8616432789162543,0.1491050326479578,0.7766814880027255,13.773406982421875,0.3081118021743755
SKG_DIA_270,2020,0.9299300909042358,0.8888888888888888,27.0,7,44,2.079441541679836,0.8888888879999999,0.8368667033329863,0.2236575489719367,0.7859502248302841,13.372418403625488,0.4110674127924173
SKG_MT_760,2020,0.9485644102096558,0.7481481481481481,135.0,35,25,3.58351893845611,0.7481481473999999,0.8802502032587654,0.3854309180637747,0.8043478635675132,13.874104499816895,0.27668403569623135
SKG_MT_749,2020,0.9361964464187622,0.684931506849315,73.0,2,11,1.0986122886681098,0.6849315061643835,0.8514557220968909,0.1181629427079084,0.7448216009714912,13.659244537353516,0.3388336422957763
SKG_MT_746,2020,0.9445408582687378,0.6538461538461539,52.0,20,31,3.044522437723423,0.6538461531923077,0.870882768770326,0.3274583163618105,0.7731330004138708,14.039643287658691,0.24299935149741841
SKG_MT_730,2020,0.9418689012527466,0.6018518518518519,108.0,3,12,1.3862943611198906,0.60185185125,0.8646620506906898,0.1491050326479578,0.7405443089982786,13.40552806854248,0.39097906385113207
SKG_MT_1409,2020,0.9387866854667664,0.6666666666666666,42.0,55,26,4.02535169073515,0.6666666659999999,0.8574861884479829,0.4329529226258389,0.7768689573761718,13.797492980957031,0.304468014543277
SKG_MT_1407,2020,0.92434424161911,0.7716535433070866,127.0,2,24,1.0986122886681098,0.771653542535433,0.8238620054916123,0.1181629427079084,0.7428504066220061,14.0137357711792,0.27009020901440994
SKG_DIA_314,2020,0.9416298866271972,0.6601941747572816,103.0,18,22,2.9444389791664403,0.6601941740970874,0.8641055886691998,0.3166936852890821,0.7685821154167656,13.598051071166992,0.3471514184168429
SKG_DIA_311,2020,0.951405704021454,0.7169811320754716,106.0,51,55,3.951243718581428,0.7169811313584905,0.8868651628852976,0.4249821251405716,0.8067000528054635,13.628177642822266,0.3300121452263571
SKG_MT_718,2020,0.9433218240737916,0.7931034482758621,29.0,12,29,2.5649493574615367,0.7931034474827586,0.8680446736921448,0.2758770924926137,0.7938396703303143,13.736462593078613,0.3136895755580008
SKG_MT_714,2020,0.9486843347549438,0.7346938775510204,49.0,34,55,3.555348061489413,0.7346938768163265,0.8805294056495976,0.3824009558510974,0.8015494549030933,13.938471794128418,0.2618215320450146
SKG_MT_693,2020,0.9424818754196168,0.7115384615384616,52.0,24,41,3.218875824868201,0.7115384608269231,0.8660891468076477,0.3462111643943907,0.7831912113701771,13.826004028320312,0.29406909203550324
SKG_MT_689,2020,0.9439314603805542,0.7066666666666667,75.0,22,15,3.1354942159291497,0.7066666659599999,0.8694639987684031,0.3372429265714705,0.7836824249870292,13.746414184570312,0.3107724669559423
SKG_MT_685,2020,0.94566547870636,0.7159090909090909,88.0,1,10,0.6931471805599453,0.7159090901931818,0.8735010544115901,0.0745525163239789,0.7620878077591473,13.558058738708496,0.3520796850469045
SKG_MT_1450,2020,0.9439184069633484,0.6691729323308271,133.0,9,17,2.302585092994046,0.6691729316616541,0.8694336084485261,0.2476580985211743,0.7672039220984165,13.607243537902832,0.3426491984638491
SKG_MT_1447,2020,0.93747740983963,0.6666666666666666,27.0,54,22,4.007333185232471,0.6666666659999999,0.8544379977337573,0.4310149144173413,0.7745414230553641,14.014683723449707,0.2561139792669362
SKG_MT_1431,2020,0.9274975061416626,0.6701030927835051,97.0,21,23,3.091042453358316,0.6701030921134019,0.8312032798863433,0.3324618485441248,0.7491090991975332,13.838418006896973,0.30692555743614186
NOVEL_MT_9,2020,0.9488226175308228,0.5094339622641509,53.0,4,19,1.6094379124341005,0.5094339617547169,0.880851348764275,0.1731055821971953,0.7357932947056554,13.506210327148438,0.3606427226867774
SKG_SA_384,2020,0.9423996210098268,0.7564766839378239,193.0,189,50,5.247024072160486,0.7564766831813471,0.8658976461618483,0.5643517838102564,0.8138588673305888,13.610040664672852,0.3435999805989454
SKG_SA_150,2020,0.948172688484192,0.7509881422924901,253.0,324,42,5.783825182329737,0.750988141541502,0.8793382161252917,0.6220882568870044,0.827943205284705,13.590568542480469,0.34200985758004965
NOVEL_MT_163,2020,0.9451077580451964,0.6804123711340206,194.0,2,28,1.0986122886681098,0.6804123704536083,0.8722025967719189,0.1181629427079084,0.7584405861018557,13.386249542236328,0.3919996278896781
SKG_SA_137,2020,0.9482157826423644,0.6885245901639344,122.0,3,26,1.3862943611198906,0.6885245894754097,0.87943854581146,0.1491050326479578,0.7682224032278997,13.89599609375,0.2720372111350824
SKG_SA_133,2020,0.9424836039543152,0.808641975308642,162.0,19,59,2.995732273553991,0.8086419745,0.8660931710965809,0.3222106148451532,0.8002146761521219,13.649598121643066,0.33445533270820255
SKG_SA_124,2020,0.948469340801239,0.7092198581560284,141.0,129,54,4.867534450455582,0.7092198574468085,0.8800288673674247,0.523535191013788,0.8102176977479377,13.571619987487793,0.34603732751497773
SKG_SA_102,2020,0.9336117506027222,0.76,100.0,351,32,5.863631175598097,0.75999999924,0.8454381612241028,0.6306719138400405,0.806873904088876,13.983757019042969,0.26724456051679474
SKG_SA_371,2020,0.9470589756965636,0.5984251968503937,127.0,11,24,2.4849066497880004,0.5984251962519685,0.8767453251348833,0.2672679753558662,0.7601335643803987,13.566694259643555,0.34864266465533184
SKG_SA_358,2020,0.9491884112358092,0.7962962962962963,54.0,1,8,0.6931471805599453,0.7962962954999999,0.8817029715637467,0.0745525163239789,0.7839065908270205,13.852020263671875,0.2810864657176824
SKG_DIA_317,2020,0.9364532232284546,0.7077922077922078,154.0,78,50,4.3694478524670215,0.7077922070844155,0.8520535371563865,0.4699627171312575,0.7849921891394793,13.564297676086426,0.3603026659542789
SKG_DIA_315,2020,0.94277161359787,0.6976744186046512,129.0,11,52,2.4849066497880004,0.6976744179069767,0.8667637008940471,0.2672679753558662,0.7729962717428148,13.386860847473145,0.3943071729805113
SKG_MT_1430,2020,0.9349276423454284,0.6434108527131783,129.0,12,45,2.5649493574615367,0.6434108520697674,0.848501755251142,0.2758770924926137,0.7502211083390142,13.824668884277344,0.3022890988535484
SKG_MT_1428,2020,0.923199474811554,0.8064516129032258,62.0,62,61,4.143134726391533,0.8064516120967741,0.8211968160689862,0.445621259069719,0.780690219574617,13.668659210205078,0.350294664967533
SKG_MT_677,2020,0.957525074481964,0.5507246376811594,69.0,2,20,1.0986122886681098,0.5507246371304347,0.9011119783212732,0.1181629427079084,0.752739606521769,13.543566703796387,0.3429727140484874
SKG_MT_656,2020,0.882542610168457,0.7545454545454545,110.0,0,19,0.0,0.754545453790909,0.7265415160649137,0.0,0.6594881520036213,13.919075012207031,0.3355569667022105
SKG_MT_631,2020,0.9538977742195128,0.7246376811594203,207.0,55,31,4.02535169073515,0.7246376804347825,0.8926670773786849,0.4329529226258389,0.8130897825146198,13.533612251281738,0.3490519868202892
SKG_NLI_3,2020,0.9311872720718384,0.7236842105263158,76.0,17,45,2.8903717578961645,0.7236842098026316,0.8397936103048719,0.3108784017397958,0.7636802093479163,13.633099555969238,0.35006747412503136
SKG_NLI_0,2020,0.9619354009628296,0.802547770700637,157.0,65,55,4.189654742026425,0.8025477698980892,0.911379882150722,0.4506247912520332,0.8435379506103264,12.839276313781738,0.4995991198050913
SKG_SA_350,2020,0.9437206983566284,0.7804878048780488,82.0,3,21,1.3862943611198906,0.7804878040975609,0.8689733130556879,0.1491050326479578,0.7792893832232896,13.497823715209961,0.3679079497208764
SKG_SA_345,2020,0.9391449689865112,0.6634146341463415,205.0,126,39,4.844187086458591,0.6634146334829268,0.8583203264058817,0.5210240291937234,0.7856095581000749,13.777233123779297,0.30873113749127057
SKG_SA_344,2020,0.9432610273361206,0.6942148760330579,121.0,41,21,3.737669618283368,0.694214875338843,0.8679031297365536,0.4020108326857894,0.7865762491519351,14.082829475402832,0.23445273114247794
SKG_SA_156,2020,0.9461801648139954,0.6868686868686869,99.0,15,31,2.772588722239781,0.6868686861818181,0.8746993211336755,0.2982100652959156,0.7794842685595279,14.078425407409668,0.2324027543653144
SKG_DIA_293,2020,0.9413183927536012,0.6285714285714286,70.0,1,25,0.6931471805599453,0.628571427942857,0.8633803840496728,0.0745525163239789,0.7375358060557402,13.9619140625,0.2641714951495114
SKG_SA_233,2020,0.9556407928466796,0.8070175438596491,57.0,54,39,4.007333185232471,0.8070175430526315,0.8967250870780425,0.4310149144173413,0.8322125610068902,13.401533126831055,0.37746533755339473
SKG_SA_231,2020,0.956856369972229,0.722972972972973,148.0,595,39,6.39024066706535,0.72297297225,0.8995551335783574,0.6873122116152679,0.8430144091163768,13.513915061950684,0.3504620240134887
SKG_SA_214,2020,0.9439760446548462,0.8461538461538461,13.0,0,13,0.0,0.8461538453076922,0.8695677976691697,0.0,0.7779282274299572,13.941056251525879,0.26616254529781885
SKG_SA_205,2020,0.9494169354438782,0.7384615384615385,130.0,257,40,5.552959584921617,0.7384615377230769,0.8822350103144679,0.597257150735047,0.8249825298382476,13.62491226196289,0.33284332133660366
SKG_NLI_17,2020,0.9405263066291808,0.7410071942446043,139.0,6,62,1.9459101490553128,0.741007193503597,0.8615362883380571,0.2092953736539021,0.7722063779027495,13.503334045410156,0.36999302326624295
SKG_NLI_16,2020,0.9322778582572936,0.746268656716418,134.0,6,49,1.9459101490553128,0.7462686559701492,0.8423326590847214,0.2092953736539021,0.7598161299187249,13.703866004943848,0.3327229560671756
SKG_NLI_8,2020,0.9435032606124878,0.7096774193548387,124.0,5,55,1.791759469228055,0.7096774186451613,0.8684670852615746,0.1927154590318873,0.7691339893153232,13.445250511169434,0.38017236323351516
SKG_NLI_5,2020,0.9383934140205384,0.6301369863013698,73.0,6,25,1.9459101490553128,0.6301369856712328,0.8565705933313275,0.2092953736539021,0.7465563498315659,13.660826683044434,0.336169718708403
SKG_MT_594,2020,0.9433516263961792,0.6996047430830039,253.0,82,42,4.418840607796598,0.6996047423833991,0.8681140579841008,0.4752752312715009,0.7951283121927004,13.75395393371582,0.3096537181925323
SKG_MT_579,2020,0.929940700531006,0.7391304347826086,115.0,13,52,2.6390573296152584,0.7391304340434781,0.836891404140923,0.283847889977881,0.7620348587051297,13.753931999206543,0.32370893431782316
SKG_MT_573,2020,0.9503186941146852,0.6631578947368421,95.0,25,18,3.258096538021482,0.6631578940736841,0.8843344402204827,0.3504296088165927,0.7867086478507339,13.6141996383667,0.3343512281486813
SKG_PAR_32,2020,0.9489935636520386,0.83,100.0,27,72,3.332204510175204,0.8299999991699999,0.8812493370629364,0.3584004063018599,0.8187145764082413,13.848209381103516,0.2821631010630468
SKG_PAR_26,2020,0.94873046875,0.7207792207792207,154.0,148,55,5.003946305945459,0.7207792200584414,0.880636812533546,0.5382071789673101,0.8144223306819015,13.597710609436035,0.3397903162353796
SKG_PAR_23,2020,0.9251686930656432,0.75,72.0,83,27,4.430816798843313,0.7499999992499999,0.825781452544292,0.4765633490097684,0.7757033515319812,13.999677658081055,0.2724450564009186
SKG_PAR_21,2020,0.9388352632522584,0.6952380952380952,105.0,14,25,2.70805020110221,0.695238094542857,0.8575992848438719,0.2912685249051038,0.7684939707897921,13.697696685791016,0.3272654372722492
SKG_PAR_16,2020,0.9458249807357788,0.6708860759493671,79.0,8,49,2.19722457733622,0.670886075278481,0.8738723991421401,0.2363258854158169,0.769520482996776,14.05875301361084,0.23727885481880168
SKG_MT_1142,2020,0.9389522671699524,0.6206896551724138,29.0,2,15,1.0986122886681098,0.6206896545517241,0.8578716875740922,0.1181629427079084,0.7364644064830003,13.54117488861084,0.36297844987685074
SKG_MT_1128,2020,0.9351531267166138,0.7101449275362319,69.0,0,33,0.0,0.710144926826087,0.8490267168040839,0.0,0.7363476871280761,13.62110710144043,0.3486582431764865
SKG_MT_1126,2020,0.9388251304626464,0.8131868131868132,91.0,18,29,2.9444389791664403,0.8131868123736263,0.8575756941846062,0.3166936852890821,0.7946097169328578,13.841343879699707,0.29438809376274455
SKG_MT_1104,2020,0.9451760053634644,0.7350427350427351,117.0,59,29,4.0943445622221,0.7350427343076923,0.8723614868004992,0.4403735575530616,0.8016989433771942,13.841150283813477,0.2877788107751472
SKG_MT_1181,2020,0.9234221577644348,0.7413793103448276,58.0,3,32,1.3862943611198906,0.7413793096034482,0.8217152554984839,0.1491050326479578,0.7383870440344241,13.929059028625488,0.29044294796721953
SKG_MT_1180,2020,0.953158974647522,0.6932515337423313,163.0,5,48,1.791759469228055,0.6932515330490797,0.8909470407810879,0.1927154590318873,0.7815847810597661,13.53392505645752,0.3497543866873661
SKG_MT_1178,2020,0.9337159991264344,0.68,75.0,16,24,2.833213344056216,0.67999999932,0.8456808674773663,0.3047306401959732,0.7584496711177537,13.699469566345215,0.3322228248956403
SKG_MT_1164,2020,0.9516599774360656,0.7203389830508474,118.0,37,34,3.6375861597263857,0.7203389823305084,0.8874571496642685,0.391246201613061,0.8044124213923957,13.52130126953125,0.35421504792950875
SKG_MT_1094,2020,0.9468332529067992,0.7894736842105263,76.0,5,21,1.791759469228055,0.7894736834210526,0.8762198085076062,0.1927154590318873,0.7905201485427235,13.640419006347656,0.33199990011936187
SKG_DIA_16,2020,0.9413658380508424,0.7539267015706806,191.0,17,33,2.8903717578961645,0.7539267008167538,0.8634908438424673,0.3108784017397958,0.7863167710270574,13.930656433105469,0.2712782081877775
SKG_DIA_14,2020,0.9239700436592102,0.8181818181818182,22.0,12,22,2.5649493574615367,0.8181818173636364,0.8229908163218089,0.2758770924926137,0.7673176441472548,13.680230140686035,0.34683820561551004
SKG_DIA_13,2020,0.9289547204971312,0.7931034482758621,87.0,5,16,1.791759469228055,0.7931034474827586,0.8345958942258395,0.1927154590318873,0.762109361357828,13.979607582092285,0.2730735923569089
SKG_QA_2,2020,0.9483150243759156,0.5681818181818182,44.0,9,26,2.302585092994046,0.5681818176136364,0.8796695955036751,0.2476580985211743,0.7541708902274172,13.75693130493164,0.30377205853143674
SKG_MT_226,2020,0.9511903524398804,0.6266666666666667,225.0,27,50,3.332204510175204,0.62666666604,0.886363791991621,0.3584004063018599,0.7816280282323206,13.61063003540039,0.3342552788171994
SKG_MT_208,2020,0.9387027621269226,0.6511627906976745,129.0,21,29,3.091042453358316,0.6511627900465117,0.8572908022818339,0.3324618485441248,0.7635823044609984,13.890469551086426,0.2832689951370525
SKG_MT_207,2020,0.9366145133972168,0.6363636363636364,44.0,1,26,0.6931471805599453,0.6363636357272726,0.8524290449444542,0.0745525163239789,0.7314283102389704,13.607207298278809,0.35030954908601686
SKG_SA_284,2020,0.9555996656417848,0.6680161943319838,247.0,40,37,3.713572066704308,0.6680161936639676,0.8966293367551433,0.3994189832808557,0.8011856727894795,13.564410209655762,0.34021779162563914
SKG_MT_1149,2020,0.9337345361709596,0.7,20.0,7,16,2.079441541679836,0.6999999992999999,0.8457240245069632,0.2236575489719367,0.7543725719120679,13.72535228729248,0.32627756711650713
SKG_SUM_160,2020,0.9346485137939452,0.7264150943396226,106.0,3,28,1.3862943611198906,0.7264150936132074,0.8478519019726791,0.1491050326479578,0.7536898533683126,13.931323051452637,0.2781631100636716
SKG_SUM_170,2020,0.94944828748703,0.615,200.0,51,39,3.951243718581428,0.6149999993849999,0.8823080025896061,0.4249821251405716,0.7831138142037815,13.610389709472656,0.33613540655927726
SKG_MT_1143,2020,0.9470283389091492,0.746268656716418,134.0,23,43,3.1780538303479458,0.7462686559701492,0.8766739980827525,0.3418204916798452,0.797107579019941,13.659001350402832,0.32754109564320455
SKG_MT_1145,2020,0.9355249404907228,0.6285714285714286,105.0,66,36,4.204692619390966,0.628571427942857,0.8498923552305312,0.4522422133943151,0.7658631555893748,13.538920402526855,0.36708531298863023
SKG_MT_1146,2020,0.9439184069633484,0.7398373983739838,123.0,9,17,2.302585092994046,0.7398373976341464,0.8694336084485261,0.2476580985211743,0.781336815292915,13.580000877380371,0.34888639312303704
SKG_SUM_184,2020,0.9392675161361694,0.796875,128.0,43,42,3.784189633918261,0.796874999203125,0.8586056346144062,0.4070143648681038,0.8011003805575196,13.528766632080078,0.36548903836286806
NOVEL_DIA_59,2021,0.9629300832748412,0.59375,160.0,60,39,4.110873864173311,0.59374999940625,0.913695652279056,0.4421513921718883,0.802552095693778,12.903467178344727,0.483860554182184
NOVEL_DIA_56,2021,0.9374068975448608,0.6,25.0,85,21,4.454347296253507,0.5999999993999999,0.854273834498989,0.4790942080271385,0.7659011048320061,13.927033424377441,0.2762553485825777
NOVEL_DIA_55,2021,0.9351077079772948,0.8387096774193549,93.0,8,15,2.19722457733622,0.8387096765806451,0.8489209751431421,0.2363258854158169,0.7856192064579102,13.806681632995605,0.3062186228513516
NOVEL_DIA_54,2021,0.9455934762954712,0.7704918032786885,183.0,3,20,1.3862943611198906,0.7704918025081966,0.8733334219622233,0.1491050326479578,0.7803422591399913,13.901490211486816,0.27352664112574265
NOVEL_DIA_53,2021,0.9458462595939636,0.7089552238805971,134.0,15,53,2.772588722239781,0.7089552231716418,0.8739219395265969,0.2982100652959156,0.7833574088325377,13.588911056518555,0.34482666270190465
NOVEL_DIA_52,2021,0.9458484649658204,0.7708333333333334,48.0,18,69,2.9444389791664403,0.7708333325625,0.8739270739642019,0.3166936852890821,0.7975849868163495,13.576591491699219,0.34764491093239924
NOVEL_DIA_51,2021,0.9574536085128784,0.7786885245901639,122.0,35,55,3.58351893845611,0.7786885238114754,0.900945594789162,0.3854309180637747,0.824942712921086,12.882576942443848,0.4943808900018595
NOVEL_DIA_50,2021,0.9492884874343872,0.6601941747572816,206.0,9,33,2.302585092994046,0.6601941740970874,0.8819359640161362,0.2476580985211743,0.7741598194828302,13.801544189453125,0.292538093206437
NOVEL_DIA_49,2021,0.9462920427322388,0.9375,16.0,11,57,2.4849066497880004,0.9374999990625,0.8749597897656796,0.2672679753558662,0.8266986501840622,13.074172973632812,0.4622086786044128
NOVEL_DIA_47,2021,0.9435997009277344,0.6935483870967742,124.0,12,33,2.5649493574615367,0.6935483864032258,0.8686916128303452,0.2758770924926137,0.7743815155111482,13.31761646270752,0.40929308281201665
NOVEL_DIA_45,2021,0.9257707595825196,0.8164251207729468,207.0,72,69,4.290459441148391,0.8164251199565217,0.8271831540103942,0.4614669964684681,0.7884599314454271,13.930399894714355,0.28767540295945254
NOVEL_DIA_44,2021,0.9518522024154664,0.7278481012658228,158.0,85,48,4.454347296253507,0.7278481005379747,0.8879046783473873,0.4790942080271385,0.81501231575348,13.744736671447754,0.302858227007106
NOVEL_DIA_43,2021,0.9362020492553712,0.84,25.0,43,62,3.784189633918261,0.8399999991599999,0.8514687663437789,0.4070143648681038,0.8047295727594556,14.05176067352295,0.24896138264118703
NOVEL_DIA_42,2021,0.9469250440597534,0.6538461538461539,156.0,13,49,2.6390573296152584,0.6538461531923077,0.8764335121268318,0.283847889977881,0.7726574781250319,13.634111404418945,0.3333478560656549
NOVEL_DIA_41,2021,0.9848536252975464,0.75,152.0,35,47,3.58351893845611,0.7499999992499999,0.9647369577394708,0.3854309180637747,0.863858962074007,12.643660545349121,0.5203745764504952
NOVEL_DIA_40,2021,0.945058524608612,0.4827586206896552,29.0,1,18,0.6931471805599453,0.4827586202068965,0.8720879739216071,0.0745525163239789,0.7144685574189021,13.340493202209473,0.40252710128137037
NOVEL_DIA_10,2021,0.9471548795700072,0.7313432835820896,134.0,14,70,2.70805020110221,0.7313432828507462,0.8769686037863988,0.2912685249051038,0.7892735317111388,13.77225112915039,0.30148003806034795
NOVEL_DIA_11,2021,0.9836711883544922,0.746268656716418,67.0,57,39,4.060443010546419,0.7462686559701492,0.9619840665718116,0.4367272237648066,0.8663153001707786,12.647415161132812,0.5207537599105416
NOVEL_DIA_12,2021,0.9265693426132202,0.7121212121212122,132.0,1,8,0.6931471805599453,0.7121212114090909,0.8290423754976556,0.0745525163239789,0.7302091567625749,13.626029968261719,0.35652410865856365
NOVEL_DIA_13,2021,0.9313381314277648,0.6724137931034483,58.0,12,64,2.5649493574615367,0.6724137924310344,0.8401448335907545,0.2758770924926137,0.7501718512489963,13.983545303344727,0.26967503016402367
NOVEL_DIA_14,2021,0.9475549459457396,0.6388888888888888,72.0,1,32,0.6931471805599453,0.6388888882499999,0.8779000185216205,0.0745525163239789,0.7497630422475322,14.077194213867188,0.2312443217388422
NOVEL_DIA_16,2021,0.9753352403640748,0.7432432432432432,74.0,37,46,3.6375861597263857,0.7432432424999998,0.9425767250372924,0.391246201613061,0.8475769761874107,12.63183307647705,0.5330545747519705
NOVEL_DIA_17,2021,0.9510679244995116,0.6845637583892618,149.0,24,48,3.218875824868201,0.6845637577046979,0.8860787613202642,0.3462111643943907,0.7917890009045636,13.593910217285156,0.3382115373250749
NOVEL_DIA_18,2021,0.9398626089096068,0.6645569620253164,158.0,15,52,2.772588722239781,0.6645569613607595,0.8599911001561897,0.2982100652959156,0.7647261689110761,13.685982704162598,0.32887103111470367
NOVEL_DIA_20,2021,0.935178279876709,0.8227848101265823,79.0,10,42,2.3978952727983707,0.8227848093037975,0.8490852771464951,0.2579093322201459,0.7847075890853207,13.77731704711914,0.31286769544774434
NOVEL_DIA_21,2021,0.9342762231826782,0.851063829787234,47.0,31,68,3.4657359027997265,0.8510638289361702,0.846985153397561,0.3727625816198946,0.8003786313275161,13.886266708374023,0.2888687760505757
NOVEL_MT_62,2021,0.952513575553894,0.8235294117647058,119.0,9,56,2.302585092994046,0.8235294109411764,0.8894444545544817,0.2476580985211743,0.8120828102284899,13.59572982788086,0.33628037635652397
NOVEL_MT_61,2021,0.9449383020401,0.6721311475409836,61.0,3,33,1.3862943611198906,0.6721311468688523,0.8718080776878553,0.1491050326479578,0.759602387020065,13.783344268798828,0.3012625055588873
NOVEL_MT_54,2021,0.9851033091545104,0.6739130434782609,184.0,53,43,3.9889840465642745,0.6739130428043477,0.9653182593374806,0.4290413444477043,0.8534095245418765,12.67513370513916,0.512907225200952
NOVEL_MT_53,2021,0.9717705845832824,0.7114093959731543,149.0,1,37,0.6931471805599453,0.7114093952617448,0.934277669876396,0.0745525163239789,0.803731499598224,12.91822624206543,0.4712195653789172
NOVEL_MT_52,2021,0.9529212117195128,0.6825396825396826,126.0,8,35,2.19722457733622,0.6825396818571429,0.8903934928998601,0.2363258854158169,0.7834159699429123,13.51647663116455,0.35399829221958334
NOVEL_MT_91,2021,0.9284208416938782,0.6844444444444444,225.0,2,37,1.0986122886681098,0.6844444437599999,0.8333529440197341,0.1181629427079084,0.7320522438366047,13.665584564208984,0.34552834618341
NOVEL_MT_89,2021,0.9853367805480956,0.675,120.0,67,25,4.219507705176107,0.674999999325,0.9658618158806664,0.453835672843931,0.8564868382658596,12.932023048400879,0.45384792718051464
NOVEL_MT_88,2021,0.9495807886123656,0.7019230769230769,208.0,33,41,3.5263605246161616,0.7019230762211537,0.8826164851516436,0.3792831565199521,0.7961444705023764,13.420888900756836,0.3793827128380129
NOVEL_MT_86,2021,0.9602211713790894,0.6995515695067265,223.0,60,65,4.110873864173311,0.6995515688071748,0.9073888976773942,0.4421513921718883,0.8192976813527997,12.994460105895996,0.4658658046324006
NOVEL_MT_83,2021,0.9313756823539734,0.5476190476190477,84.0,1,34,0.6931471805599453,0.5476190470714286,0.8402322577986198,0.0745525163239789,0.7051416415057175,13.686161994934082,0.3377214616355301
NOVEL_MT_82,2021,0.9434558749198914,0.7422222222222222,225.0,3,51,1.3862943611198906,0.7422222214799999,0.8683567642373641,0.1491050326479578,0.7712046825269506,13.633221626281738,0.33718610691322776
NOVEL_MT_81,2021,0.9413436055183412,0.7424242424242424,66.0,24,63,3.218875824868201,0.7424242416818181,0.8634390831606679,0.3462111643943907,0.7875133229882703,14.202675819396973,0.20902278649108175
NOVEL_MT_78,2021,0.9859176874160768,0.7272727272727273,88.0,27,43,3.332204510175204,0.7272727265454545,0.9672142544994796,0.3584004063018599,0.8583445640889127,12.782637596130371,0.4874410607340836
NOVEL_MT_29,2021,0.9401034116744996,0.7263157894736842,95.0,0,26,0.0,0.7263157887473684,0.8605517252351974,0.0,0.7476493654141119,13.90775203704834,0.277844762556278
NOVEL_MT_26,2021,0.9508517384529114,0.6148148148148148,135.0,15,27,2.772588722239781,0.6148148142,0.8855754476664133,0.2982100652959156,0.7726867827360807,13.714456558227539,0.31083899887781213
