paper_id,year,split,domain,final_novelty_score,structural_novelty,disruption_index,contribution_type
SKG_MT_1044,2020,SKG,MT,0.3036572302722234,0.7073170731707317,-0.40365984289850826,Incremental
SKG_MT_1041,2020,SKG,MT,0.3564287553554147,0.6274509803921569,-0.27102222503674217,Disruptive
SKG_MT_1200,2020,SKG,MT,0.3131081744275152,0.7022900763358778,-0.3891819019083626,Incremental
SKG_MT_1188,2020,SKG,MT,0.2563478951698538,0.7903225806451613,-0.5339746854753075,Incremental
SKG_DIA_49,2020,SKG,DIA,0.3444323093468591,0.8135593220338984,-0.46912701268703927,Incremental
SKG_DIA_47,2020,SKG,DIA,0.2716220155347685,0.7727272727272727,-0.5011052571925042,Incremental
SKG_DIA_45,2020,SKG,DIA,0.3312852324848834,0.7359550561797753,-0.4046698236948919,Incremental
SKG_DIA_42,2020,SKG,DIA,0.3209735217820229,0.855072463768116,-0.5340989419860931,Incremental
SKG_DIA_41,2020,SKG,DIA,0.417196947045128,0.7676767676767676,-0.3504798206316396,Disruptive
SKG_DIA_39,2020,SKG,DIA,0.3871418960368041,0.725,-0.3378581039631959,Disruptive
SKG_DIA_35,2020,SKG,DIA,0.3204140665275594,0.5548780487804879,-0.23446398225292847,Disruptive
NOVEL_QA_38,2020,NOVEL,QA,0.3441214732282609,0.75,-0.4058785267717391,Incremental
SKG_MT_152,2020,SKG,MT,0.3027937252704042,0.7218543046357616,-0.4190605793653574,Incremental
SKG_MT_145,2020,SKG,MT,0.334999526216528,0.7096774193548387,-0.37467789313831074,Disruptive
SKG_MT_140,2020,SKG,MT,0.3675616379186027,0.541033434650456,-0.17347179673185326,Disruptive
SKG_MT_132,2020,SKG,MT,0.3497096043257637,0.7307692307692307,-0.381059626443467,Incremental
SKG_QA_190,2020,SKG,QA,0.3822456269424419,0.7954545454545454,-0.4132089185121035,Incremental
SKG_QA_184,2020,SKG,QA,0.3078333821275305,0.7719298245614035,-0.464096442433873,Incremental
SKG_MT_129,2020,SKG,MT,0.2843273786174976,0.5818181818181818,-0.2974908032006842,Disruptive
SKG_MT_118,2020,SKG,MT,0.3220857112921286,0.7887931034482759,-0.4667073921561473,Incremental
SKG_MT_115,2020,SKG,MT,0.3600261110380776,0.725,-0.3649738889619224,Disruptive
SKG_MT_114,2020,SKG,MT,0.2820691844264663,0.7619047619047619,-0.4798355774782956,Incremental
SKG_MT_112,2020,SKG,MT,0.3417826096916358,0.5733333333333334,-0.23155072364169754,Disruptive
SKG_QA_174,2020,SKG,QA,0.266918590530703,0.7361111111111112,-0.46919252058040817,Incremental
SKG_QA_171,2020,SKG,QA,0.4502224479316536,0.6111111111111112,-0.16088866317945755,Disruptive
SKG_QA_163,2020,SKG,QA,0.3474669338003916,0.7555555555555555,-0.4080886217551639,Incremental
SKG_QA_154,2020,SKG,QA,0.3394936936392726,0.6716417910447762,-0.33214809740550355,Disruptive
SKG_DIA_18,2020,SKG,DIA,0.2370658496657664,0.7516339869281046,-0.5145681372623382,Incremental
SKG_DIA_17,2020,SKG,DIA,0.3024609431920415,0.7435897435897436,-0.44112880039770214,Incremental
SKG_MT_1078,2020,SKG,MT,0.3932804511409754,0.6857142857142857,-0.29243383457331035,Disruptive
SKG_MT_1076,2020,SKG,MT,0.4179294725778616,0.9375,-0.5195705274221384,Incremental
SKG_MT_1051,2020,SKG,MT,0.3273451622649651,0.7605633802816901,-0.43321821801672505,Incremental
SKG_MT_1018,2020,SKG,MT,0.3417594324374368,0.7669172932330827,-0.4251578607956459,Incremental
SKG_MT_1015,2020,SKG,MT,0.3415793513359231,0.6954314720812182,-0.35385212074529515,Disruptive
SKG_MT_1014,2020,SKG,MT,0.3757890419039971,0.7889908256880734,-0.41320178378407635,Incremental
SKG_DIA_70,2020,SKG,DIA,0.3554669240862521,0.7028985507246377,-0.3474316266383856,Disruptive
SKG_DIA_69,2020,SKG,DIA,0.3472325278390107,0.5263157894736842,-0.17908326163467347,Disruptive
SKG_DIA_65,2020,SKG,DIA,0.3461666044171416,0.7572815533980582,-0.41111494898091666,Incremental
SKG_DIA_61,2020,SKG,DIA,0.3204571813976252,0.6645962732919255,-0.3441390918943003,Disruptive
SKG_DIA_60,2020,SKG,DIA,0.3188595417335145,0.7921348314606742,-0.4732752897271597,Incremental
SKG_DIA_55,2020,SKG,DIA,0.2793312575675777,0.7933884297520661,-0.5140571721844884,Incremental
SKG_DIA_53,2020,SKG,DIA,0.3940695854614806,0.6598639455782312,-0.26579436011675067,Disruptive
SKG_SUM_56,2020,SKG,SUM,0.3114067322634066,0.7482517482517482,-0.43684501598834163,Incremental
SKG_QA_214,2020,SKG,QA,0.3914747399599481,0.702247191011236,-0.3107724510512879,Disruptive
SKG_MT_105,2020,SKG,MT,0.2803936280070749,0.6229508196721312,-0.34255719166505627,Disruptive
SKG_MT_99,2020,SKG,MT,0.2987213524447788,0.8125,-0.5137786475552212,Incremental
SKG_QA_195,2020,SKG,QA,0.2090648541866877,0.6779661016949152,-0.46890124750822754,Incremental
SKG_QA_191,2020,SKG,QA,0.3281134339610787,0.7368421052631579,-0.4087286713020791,Incremental
SKG_QA_237,2020,SKG,QA,0.2859428775094104,0.7945736434108527,-0.5086307659014423,Incremental
SKG_QA_232,2020,SKG,QA,0.2983620602645089,0.6857142857142857,-0.3873522254497768,Incremental
SKG_MT_42,2020,SKG,MT,0.305636234547489,0.6739130434782609,-0.36827680893077186,Disruptive
SKG_QA_181,2020,SKG,QA,0.2926558344492157,0.6576576576576577,-0.365001823208442,Disruptive
SKG_QA_178,2020,SKG,QA,0.2942438366163635,0.6881720430107527,-0.39392820639438925,Incremental
SKG_MT_81,2020,SKG,MT,0.3236756773448848,0.66,-0.33632432265511525,Disruptive
SKG_MT_76,2020,SKG,MT,0.312519129888182,0.7073170731707317,-0.3947979432825497,Incremental
SKG_QA_228,2020,SKG,QA,0.2196593820698984,0.6846153846153846,-0.4649560025454862,Incremental
SKG_QA_226,2020,SKG,QA,0.4493716720116173,0.6666666666666666,-0.2172949946550493,Disruptive
SKG_QA_222,2020,SKG,QA,0.3181944850980821,0.7894736842105263,-0.4712791991124442,Incremental
SKG_QA_217,2020,SKG,QA,0.3623313603241785,0.7323232323232324,-0.36999187199905387,Disruptive
SKG_SUM_75,2020,SKG,SUM,0.2831054588999019,0.8577777777777778,-0.5746723188778758,Incremental
SKG_MT_1182,2020,SKG,MT,0.3807949102214379,0.7555555555555555,-0.3747606453341176,Disruptive
SKG_MT_1040,2020,SKG,MT,0.3320597348670706,0.7441860465116279,-0.4121263116445573,Incremental
SKG_MT_1021,2020,SKG,MT,0.4814303780816312,1.0,-0.5185696219183689,Incremental
SKG_MT_1212,2020,SKG,MT,0.3194513618324807,0.6633663366336634,-0.3439149748011827,Disruptive
SKG_MT_974,2020,SKG,MT,0.2781630371938766,0.6901408450704225,-0.4119778078765459,Incremental
SKG_MT_967,2020,SKG,MT,0.3416051169704783,0.6666666666666666,-0.32506154969618833,Disruptive
SKG_MT_1251,2020,SKG,MT,0.3466448012016469,0.8461538461538461,-0.4995090449521992,Incremental
SKG_MT_1243,2020,SKG,MT,0.3963744031537066,0.7167381974248928,-0.32036379427118616,Disruptive
SKG_MT_1240,2020,SKG,MT,0.4818822604728134,0.75,-0.2681177395271866,Disruptive
SKG_QA_279,2020,SKG,QA,0.293736471420554,0.7975460122699386,-0.5038095408493846,Incremental
SKG_QA_264,2020,SKG,QA,0.3116609420716147,0.7654320987654321,-0.45377115669381735,Incremental
SKG_MT_264,2020,SKG,MT,0.3141237840849737,0.6595744680851063,-0.3454506840001326,Disruptive
SKG_MT_255,2020,SKG,MT,0.1881117125551151,0.8103448275862069,-0.6222331150310918,Incremental
SKG_PAR_213,2020,SKG,PAR,0.5029579790457958,0.8805970149253731,-0.37763903587957737,Disruptive
SKG_MT_65,2020,SKG,MT,0.3163126876202352,0.7014925373134329,-0.3851798496931977,Incremental
SKG_MT_54,2020,SKG,MT,0.2054747711846724,0.7,-0.49452522881532757,Incremental
SKG_MT_51,2020,SKG,MT,0.3243892271797054,0.6818181818181818,-0.35742895463847635,Disruptive
SKG_QA_250,2020,SKG,QA,0.3228983875373746,0.6607142857142857,-0.3378158981769111,Disruptive
SKG_QA_244,2020,SKG,QA,0.2973057628291281,0.7805907172995781,-0.48328495447045,Incremental
SKG_QA_239,2020,SKG,QA,0.349015107020266,0.7482517482517482,-0.3992366412314822,Incremental
SKG_PAR_211,2020,SKG,PAR,0.3315526478725544,0.6733333333333333,-0.34178068546077894,Disruptive
SKG_MT_269,2020,SKG,MT,0.3250815262246579,0.59375,-0.2686684737753421,Disruptive
SKG_MT_41,2020,SKG,MT,0.2796095396038515,0.7443946188340808,-0.46478507923022927,Incremental
SKG_MT_37,2020,SKG,MT,0.3468747993897556,0.673469387755102,-0.32659458836534644,Disruptive
SKG_MT_36,2020,SKG,MT,0.2910221987370571,0.64,-0.3489778012629429,Disruptive
SKG_MT_28,2020,SKG,MT,0.3188438952499631,0.6976744186046512,-0.3788305233546881,Incremental
SKG_QA_281,2020,SKG,QA,0.2447029609416305,0.6610169491525424,-0.4163139882109119,Incremental
SKG_QA_280,2020,SKG,QA,0.3426079161977318,0.7551020408163265,-0.4124941246185947,Incremental
SKG_SUM_55,2020,SKG,SUM,0.2540430537397678,0.85,-0.5959569462602321,Incremental
SKG_SUM_53,2020,SKG,SUM,0.3084693309934824,0.6989247311827957,-0.39045540018931335,Incremental
SKG_MT_1008,2020,SKG,MT,0.4829753917054958,0.7898550724637681,-0.30687968075827227,Disruptive
SKG_MT_1002,2020,SKG,MT,0.3196395230210589,0.620253164556962,-0.3006136415359031,Disruptive
SKG_MT_997,2020,SKG,MT,0.3460885135853351,0.6495726495726496,-0.3034841359873145,Disruptive
SKG_MT_996,2020,SKG,MT,0.3501116804215481,0.6538461538461539,-0.30373447342460574,Disruptive
SKG_MT_990,2020,SKG,MT,0.3270229076480885,0.6666666666666666,-0.33964375901857813,Disruptive
SKG_MT_978,2020,SKG,MT,0.3471675619810098,0.7741935483870968,-0.42702598640608697,Incremental
SKG_QA_323,2020,SKG,QA,0.2884074106499992,0.6607142857142857,-0.3723068750642865,Disruptive
SKG_QA_318,2020,SKG,QA,0.2747174674807511,0.7068965517241379,-0.4321790842433868,Incremental
SKG_QA_317,2020,SKG,QA,0.3061309558609273,0.6984924623115578,-0.3923615064506305,Incremental
SKG_QA_307,2020,SKG,QA,0.2769064170514322,0.7674418604651163,-0.4905354434136841,Incremental
SKG_QA_301,2020,SKG,QA,0.3252295051440977,0.8137931034482758,-0.4885635983041781,Incremental
SKG_QA_300,2020,SKG,QA,0.3265371351036447,0.7419354838709677,-0.41539834876732307,Incremental
SKG_QA_297,2020,SKG,QA,0.5248019440090744,0.7335640138408305,-0.20876206983175605,Disruptive
SKG_QA_293,2020,SKG,QA,0.2545912615102622,0.7050359712230215,-0.45044470971275935,Incremental
SKG_QA_290,2020,SKG,QA,0.2818178150829501,0.6326530612244898,-0.3508352461415397,Disruptive
SKG_QA_287,2020,SKG,QA,0.2584947523853175,0.8611111111111112,-0.6026163587257937,Incremental
SKG_MT_329,2020,SKG,MT,0.2595697048700949,0.7653061224489796,-0.5057364175788847,Incremental
SKG_MT_318,2020,SKG,MT,0.2945817572919829,0.6216216216216216,-0.3270398643296387,Disruptive
SKG_MT_310,2020,SKG,MT,0.2947093966764652,0.7972972972972973,-0.502587900620832,Incremental
SKG_MT_309,2020,SKG,MT,0.2861423859126325,0.6619718309859155,-0.375829445073283,Disruptive
SKG_MT_302,2020,SKG,MT,0.310239424988704,0.6557377049180327,-0.34549827992932874,Disruptive
SKG_MT_291,2020,SKG,MT,0.2864797585071518,0.7045454545454546,-0.4180656960383028,Incremental
SKG_SUM_3,2020,SKG,SUM,0.2855109105060047,0.6748466257668712,-0.38933571526086647,Incremental
SKG_DIA_72,2020,SKG,DIA,0.3307034787053075,0.8176100628930818,-0.4869065841877743,Incremental
SKG_PAR_137,2020,SKG,PAR,0.2746326695093268,0.8024691358024691,-0.5278364662931423,Incremental
SKG_PAR_132,2020,SKG,PAR,0.329788535814582,0.785234899328859,-0.45544636351427703,Incremental
SKG_PAR_131,2020,SKG,PAR,0.3641908644099053,0.6131386861313869,-0.2489478217214816,Disruptive
SKG_MT_361,2020,SKG,MT,0.3551547754004597,0.5990990990990991,-0.2439443236986394,Disruptive
SKG_MT_357,2020,SKG,MT,0.333500682186771,0.6067415730337079,-0.2732408908469369,Disruptive
SKG_MT_354,2020,SKG,MT,0.3784692451375493,0.691358024691358,-0.31288877955380867,Disruptive
SKG_MT_343,2020,SKG,MT,0.2737545048438609,0.7899159663865546,-0.5161614615426937,Incremental
SKG_PAR_163,2020,SKG,PAR,0.2988432528216666,0.8125,-0.5136567471783333,Incremental
SKG_PAR_150,2020,SKG,PAR,0.2988693383289903,0.819672131147541,-0.5208027928185507,Incremental
SKG_MT_330,2020,SKG,MT,0.4005926004264988,0.62,-0.2194073995735012,Disruptive
SKG_MT_8,2020,SKG,MT,0.2774540138227221,0.3774104683195592,-0.0999564544968371,Disruptive
SKG_MT_5,2020,SKG,MT,0.3804373648498146,0.6331360946745562,-0.2526987298247416,Disruptive
SKG_QA_326,2020,SKG,QA,0.3202294219136495,0.9333333333333332,-0.6131039114196837,Incremental
SKG_QA_325,2020,SKG,QA,0.2789199964018531,0.6774193548387096,-0.3984993584368565,Incremental
SKG_QA_368,2020,SKG,QA,0.3600868043644801,0.7878787878787878,-0.42779198351430775,Incremental
SKG_QA_363,2020,SKG,QA,0.3018409750380939,0.7792207792207793,-0.4773798041826854,Incremental
SKG_QA_313,2020,SKG,QA,0.3141759356805551,0.7448275862068966,-0.4306516505263415,Incremental
SKG_QA_351,2020,SKG,QA,0.3464750920193995,0.6813186813186813,-0.3348435892992818,Disruptive
SKG_QA_346,2020,SKG,QA,0.3563161757481734,0.7045454545454546,-0.34822927879728116,Disruptive
SKG_QA_342,2020,SKG,QA,0.3234197946572776,0.6623376623376623,-0.33891786768038473,Disruptive
SKG_QA_332,2020,SKG,QA,0.2962001967133602,0.7162162162162162,-0.42001601950285605,Incremental
SKG_QA_331,2020,SKG,QA,0.2701720270112102,0.8611111111111112,-0.5909390840999009,Incremental
SKG_SUM_28,2020,SKG,SUM,0.2545089771302343,0.6834862385321101,-0.4289772614018758,Incremental
SKG_SUM_26,2020,SKG,SUM,0.2557652122270215,0.7,-0.4442347877729785,Incremental
SKG_SUM_19,2020,SKG,SUM,0.2675627711555756,0.7553956834532374,-0.4878329122976618,Incremental
SKG_SUM_16,2020,SKG,SUM,0.3193438228194691,0.4366197183098591,-0.11727589549038997,Disruptive
SKG_SUM_14,2020,SKG,SUM,0.3271755280296246,0.7692307692307693,-0.4420552412011447,Incremental
SKG_SUM_13,2020,SKG,SUM,0.2997318278674681,0.7004405286343612,-0.40070870076689313,Incremental
SKG_SUM_10,2020,SKG,SUM,0.2457759842487382,0.7593582887700535,-0.5135823045213153,Incremental
SKG_SUM_9,2020,SKG,SUM,0.2635451358994144,0.737037037037037,-0.47349190113762263,Incremental
SKG_DIA_97,2020,SKG,DIA,0.256684538948826,0.6162790697674418,-0.35959453081861587,Disruptive
SKG_DIA_88,2020,SKG,DIA,0.4615968911914915,0.8543689320388349,-0.3927720408473434,Incremental
SKG_DIA_75,2020,SKG,DIA,0.2650502862474574,0.8076923076923077,-0.5426420214448503,Incremental
SKG_DIA_73,2020,SKG,DIA,0.3186955326028322,0.6901408450704225,-0.3714453124675903,Disruptive
SKG_QA_402,2020,SKG,QA,0.2934976289230444,0.746031746031746,-0.4525341171087017,Incremental
SKG_MT_434,2020,SKG,MT,0.2950302558667204,0.7333333333333333,-0.4383030774666129,Incremental
SKG_MT_430,2020,SKG,MT,0.3566517735644775,0.7912087912087912,-0.43455701764431365,Incremental
SKG_PAR_111,2020,SKG,PAR,0.3181229208273645,0.6547619047619048,-0.3366389839345403,Disruptive
SKG_MT_420,2020,SKG,MT,0.3043481638868418,0.5882352941176471,-0.28388713023080525,Disruptive
SKG_MT_418,2020,SKG,MT,0.3210596453019289,0.7941176470588235,-0.4730580017568946,Incremental
SKG_MT_407,2020,SKG,MT,0.3120613671036375,0.7619047619047619,-0.44984339480112434,Incremental
SKG_MT_392,2020,SKG,MT,0.3025870735617679,0.6675824175824175,-0.36499534402064965,Disruptive
SKG_MT_386,2020,SKG,MT,0.362823059216134,0.7338709677419355,-0.3710479085258015,Disruptive
SKG_MT_385,2020,SKG,MT,0.3320239481532783,0.6666666666666666,-0.33464271851338834,Disruptive
SKG_MT_383,2020,SKG,MT,0.366518318058751,0.7579617834394905,-0.3914434653807395,Incremental
SKG_PAR_146,2020,SKG,PAR,0.287751814533649,0.7181208053691275,-0.43036899083547847,Incremental
SKG_MT_1269,2020,SKG,MT,0.3217080950242219,0.5538461538461539,-0.232138058821932,Disruptive
SKG_MT_1262,2020,SKG,MT,0.3423909345873466,0.8351648351648352,-0.4927739005774886,Incremental
SKG_DIA_116,2020,SKG,DIA,0.338666808856339,0.743801652892562,-0.40513484403622296,Incremental
SKG_DIA_115,2020,SKG,DIA,0.2999009889772029,0.7094972067039106,-0.4095962177267077,Incremental
SKG_QA_360,2020,SKG,QA,0.3639458893370458,0.8461538461538461,-0.48220795681680034,Incremental
SKG_QA_391,2020,SKG,QA,0.3707619152090144,0.7916666666666666,-0.4209047514576522,Incremental
SKG_QA_383,2020,SKG,QA,0.2557239506870844,0.7592592592592593,-0.5035353085721749,Incremental
SKG_QA_374,2020,SKG,QA,0.4016616592867134,0.6875,-0.2858383407132866,Disruptive
SKG_QA_373,2020,SKG,QA,0.3898171966410406,0.7954545454545454,-0.4056373488135048,Incremental
SKG_QA_372,2020,SKG,QA,0.3339610307742131,0.7666666666666667,-0.43270563589245364,Incremental
SKG_QA_412,2020,SKG,QA,0.2859476274807511,0.7649769585253456,-0.47902933104459455,Incremental
SKG_QA_409,2020,SKG,QA,0.2956931338987196,0.7130434782608696,-0.41735034436214996,Incremental
SKG_QA_408,2020,SKG,QA,0.3572621093221206,0.7238095238095238,-0.3665474144874032,Disruptive
SKG_QA_406,2020,SKG,QA,0.327908972570098,0.6419753086419753,-0.3140663360718773,Disruptive
SKG_DIA_99,2020,SKG,DIA,0.3386344748579986,0.6851851851851852,-0.34655071032718665,Disruptive
SKG_DIA_98,2020,SKG,DIA,0.3419419545599867,0.6944444444444444,-0.3525024898844577,Disruptive
SKG_DIA_124,2020,SKG,DIA,0.3104691951848236,0.7727272727272727,-0.46225807754244913,Incremental
SKG_SA_586,2020,SKG,SA,0.333493320465389,0.6717557251908397,-0.3382624047254507,Disruptive
SKG_DIA_119,2020,SKG,DIA,0.2828322855085116,0.7295081967213115,-0.4466759112127999,Incremental
SKG_MT_1259,2020,SKG,MT,0.3444667355459382,0.7264150943396226,-0.3819483587936844,Incremental
SKG_QA_422,2020,SKG,QA,0.3561790480785808,0.7794117647058824,-0.42323271662730155,Incremental
SKG_QA_413,2020,SKG,QA,0.3030286916569322,0.7477477477477478,-0.4447190560908156,Incremental
SKG_QA_395,2020,SKG,QA,0.2892958234544524,0.6141304347826086,-0.3248346113281562,Disruptive
SKG_QA_393,2020,SKG,QA,0.328730501841783,0.7714285714285715,-0.4426980695867885,Incremental
SKG_MT_1238,2020,SKG,MT,0.3063868031651918,0.6208791208791209,-0.3144923177139291,Disruptive
SKG_MT_965,2020,SKG,MT,0.3082716643999342,0.6571428571428571,-0.34887119274292294,Disruptive
SKG_MT_963,2020,SKG,MT,0.3547527891837833,0.7468354430379747,-0.3920826538541914,Incremental
SKG_MT_949,2020,SKG,MT,0.332332854904876,0.7253521126760564,-0.39301925777118035,Incremental
SKG_MT_948,2020,SKG,MT,0.3598636667926779,0.7083333333333334,-0.3484696665406555,Disruptive
SKG_MT_943,2020,SKG,MT,0.3741238038087404,0.7070707070707071,-0.3329469032619667,Disruptive
SKG_MT_1274,2020,SKG,MT,0.3167342345705827,0.7450980392156863,-0.4283638046451036,Incremental
SKG_MT_1272,2020,SKG,MT,0.2994571867086981,0.7804878048780488,-0.4810306181693507,Incremental
SKG_MT_442,2020,SKG,MT,0.3506583328818313,0.6530612244897959,-0.3024028916079646,Disruptive
SKG_MT_438,2020,SKG,MT,0.2738128000573978,0.7384615384615385,-0.4646487384041407,Incremental
SKG_MT_436,2020,SKG,MT,0.3514149836634325,0.6950354609929078,-0.3436204773294753,Disruptive
SKG_QA_441,2020,SKG,QA,0.3634091162146518,0.7444444444444445,-0.3810353282297927,Incremental
SKG_DIA_112,2020,SKG,DIA,0.274340586370261,0.7862595419847328,-0.5119189556144719,Incremental
SKG_DIA_107,2020,SKG,DIA,0.3520429295778223,0.7083333333333334,-0.3562904037555111,Disruptive
SKG_DIA_105,2020,SKG,DIA,0.3257916727773607,0.7217741935483871,-0.3959825207710264,Incremental
SKG_DIA_103,2020,SKG,DIA,0.3092960779472386,0.7411764705882353,-0.4318803926409967,Incremental
SKG_DIA_102,2020,SKG,DIA,0.3298507415723655,0.723404255319149,-0.3935535137467835,Incremental
SKG_SA_620,2020,SKG,SA,0.3127397958703738,0.7258687258687259,-0.41312892999835205,Incremental
SKG_SA_591,2020,SKG,SA,0.4088545147717632,0.8571428571428571,-0.4482883423710939,Incremental
SKG_DIA_101,2020,SKG,DIA,0.2906496239338657,0.6883116883116883,-0.39766206437782264,Incremental
SKG_DIA_145,2020,SKG,DIA,0.3765779565756897,0.7272727272727273,-0.3506947706970376,Disruptive
SKG_DIA_144,2020,SKG,DIA,0.3014179642336305,0.7441860465116279,-0.4427680822779974,Incremental
SKG_DIA_143,2020,SKG,DIA,0.3011314979132846,0.8775510204081632,-0.5764195224948787,Incremental
SKG_DIA_126,2020,SKG,DIA,0.2761887032696984,0.75,-0.4738112967303016,Incremental
SKG_DIA_154,2020,SKG,DIA,0.370442644021693,0.7265625,-0.356119855978307,Disruptive
SKG_SA_548,2020,SKG,SA,0.3119670843257021,0.7960526315789473,-0.48408554725324526,Incremental
SKG_SA_546,2020,SKG,SA,0.3603332318080711,0.8,-0.43966676819192896,Incremental
SKG_SA_538,2020,SKG,SA,0.3430985898259661,0.703125,-0.3600264101740339,Disruptive
SKG_DIA_151,2020,SKG,DIA,0.3430683327847841,0.6846153846153846,-0.3415470518306005,Disruptive
SKG_QA_479,2020,SKG,QA,0.2687917230071908,0.688,-0.41920827699280916,Incremental
SKG_QA_477,2020,SKG,QA,0.424747840618693,0.75,-0.325252159381307,Disruptive
SKG_QA_460,2020,SKG,QA,0.3531838893276638,0.5,-0.1468161106723362,Disruptive
SKG_QA_458,2020,SKG,QA,0.4752218138728512,0.7470355731225297,-0.2718137592496785,Disruptive
SKG_MT_483,2020,SKG,MT,0.330523908506985,0.7246376811594203,-0.3941137726524353,Incremental
SKG_MT_479,2020,SKG,MT,0.3328142160057877,0.5454545454545454,-0.21264032944875771,Disruptive
SKG_MT_477,2020,SKG,MT,0.3104488686744822,0.8,-0.48955113132551786,Incremental
SKG_MT_464,2020,SKG,MT,0.3021850695110931,0.6666666666666666,-0.36448159715557354,Disruptive
SKG_MT_456,2020,SKG,MT,0.3255851346709112,0.6917808219178082,-0.366195687246897,Disruptive
SKG_MT_455,2020,SKG,MT,0.3684162005320456,0.5681818181818182,-0.19976561764977263,Disruptive
SKG_MT_450,2020,SKG,MT,0.3425343902935754,0.7117117117117117,-0.36917732141813625,Disruptive
SKG_MT_1323,2020,SKG,MT,0.3514873807953803,0.7157622739018088,-0.3642748931064285,Disruptive
SKG_MT_833,2020,SKG,MT,0.2609626895891593,0.7964071856287425,-0.5354444960395832,Incremental
SKG_QA_444,2020,SKG,QA,0.3116264819867314,0.7901234567901234,-0.47849697480339204,Incremental
SKG_QA_492,2020,SKG,QA,0.3023836875228571,0.75177304964539,-0.44938936212253294,Incremental
SKG_QA_486,2020,SKG,QA,0.2928483502587573,0.925,-0.6321516497412427,Incremental
SKG_MT_1258,2020,SKG,MT,0.3010894897870125,0.6416666666666667,-0.3405771768796542,Disruptive
SKG_MT_937,2020,SKG,MT,0.3080367034424116,0.5862068965517241,-0.2781701931093125,Disruptive
SKG_MT_908,2020,SKG,MT,0.3267604280261499,0.7549019607843137,-0.4281415327581638,Incremental
SKG_MT_898,2020,SKG,MT,0.3925468490463444,0.6942675159235668,-0.30172066687722243,Disruptive
SKG_MT_889,2020,SKG,MT,0.3314832114129698,0.691358024691358,-0.35987481327838816,Disruptive
SKG_MT_1289,2020,SKG,MT,0.3089748425228796,0.6911764705882353,-0.3822016280653557,Incremental
SKG_DIA_177,2020,SKG,DIA,0.3493682253966764,0.7869565217391304,-0.43758829634245405,Incremental
SKG_DIA_169,2020,SKG,DIA,0.2569082068937862,0.6504854368932039,-0.39357722999941774,Incremental
SKG_DIA_165,2020,SKG,DIA,0.2923778834945639,0.6448598130841121,-0.3524819295895482,Disruptive
SKG_DIA_159,2020,SKG,DIA,0.2838483162028699,0.7483443708609272,-0.4644960546580573,Incremental
SKG_DIA_155,2020,SKG,DIA,0.3127396645630811,0.7864077669902912,-0.47366810242721014,Incremental
SKG_SA_478,2020,SKG,SA,0.3057321153297923,0.61,-0.3042678846702077,Disruptive
SKG_SA_470,2020,SKG,SA,0.3210978883175511,0.7755102040816326,-0.45441231576408153,Incremental
SKG_MT_859,2020,SKG,MT,0.3250597423690474,0.7352941176470589,-0.4102343752780115,Incremental
SKG_MT_848,2020,SKG,MT,0.3003179624388453,0.7965116279069767,-0.49619366546813143,Incremental
SKG_MT_1345,2020,SKG,MT,0.3122595986680357,0.7731481481481481,-0.46088854948011243,Incremental
SKG_MT_1342,2020,SKG,MT,0.3394731356297956,0.7126436781609196,-0.37317054253112397,Disruptive
SKG_MT_1334,2020,SKG,MT,0.3510593941430707,0.6238532110091743,-0.27279381686610366,Disruptive
SKG_DIA_197,2020,SKG,DIA,0.286652809802621,0.6,-0.313347190197379,Disruptive
SKG_DIA_191,2020,SKG,DIA,0.299436310565681,0.6715328467153284,-0.37209653614964744,Disruptive
SKG_DIA_187,2020,SKG,DIA,0.3110552445451304,0.8135593220338984,-0.5025040774887679,Incremental
SKG_DIA_186,2020,SKG,DIA,0.3270989336947056,0.7058823529411765,-0.3787834192464709,Incremental
SKG_DIA_185,2020,SKG,DIA,0.2424178041407632,0.6990291262135923,-0.45661132207282906,Incremental
SKG_DIA_180,2020,SKG,DIA,0.2667948492524904,0.7818930041152263,-0.5150981548627359,Incremental
SKG_SA_519,2020,SKG,SA,0.2990956993571904,0.7058823529411765,-0.40678665358398614,Incremental
SKG_SA_518,2020,SKG,SA,0.2949323659376806,0.72,-0.4250676340623194,Incremental
SKG_MT_1331,2020,SKG,MT,0.2599550836294498,0.6243093922651933,-0.36435430863574353,Disruptive
SKG_DIA_237,2020,SKG,DIA,0.3158736229437107,0.6623376623376623,-0.34646403939395165,Disruptive
SKG_SA_2,2020,SKG,SA,0.3030872268875531,0.7269230769230769,-0.4238358500355238,Incremental
SKG_MT_826,2020,SKG,MT,0.2916527191508964,0.7378640776699029,-0.4462113585190065,Incremental
SKG_MT_1341,2020,SKG,MT,0.3317509005632773,0.6761904761904762,-0.34443957562719896,Disruptive
SKG_MT_634,2020,SKG,MT,0.3376041096797972,0.7014925373134329,-0.36388842763363566,Disruptive
SKG_MT_628,2020,SKG,MT,0.3592009771882317,0.7239583333333334,-0.3647573561451017,Disruptive
SKG_MT_543,2020,SKG,MT,0.2682328743109457,0.6610169491525424,-0.39278407484159666,Incremental
SKG_MT_267,2020,SKG,MT,0.4062116095282451,0.6344827586206897,-0.22827114909244461,Disruptive
SKG_SA_453,2020,SKG,SA,0.3142457663988088,0.8502673796791443,-0.5360216132803355,Incremental
SKG_SA_445,2020,SKG,SA,0.4968940633221296,0.7761194029850746,-0.27922533966294505,Disruptive
