paper_id,structural_novelty,triple_count
SKG_QA_397,0.8125,144
SKG_QA_396,0.7373737373737373,99
SKG_MT_35,0.8317757009345794,107
SKG_MT_34,0.7976190476190477,84
SKG_MT_30,0.697986577181208,149
SKG_MT_987,0.7619047619047619,42
SKG_MT_20,0.75,80
SKG_MT_992,0.7954545454545454,88
SKG_MT_19,0.6333333333333333,60
SKG_QA_387,0.7903225806451613,62
SKG_QA_386,0.5604395604395604,91
SKG_QA_371,0.6333333333333333,30
SKG_QA_370,0.7391304347826086,92
SKG_QA_365,0.7058823529411765,68
SKG_QA_362,0.7697841726618705,139
SKG_MT_998,0.7843137254901961,102
SKG_QA_361,0.8146067415730337,178
SKG_QA_359,0.7310344827586207,145
SKG_QA_333,0.7301587301587301,63
SKG_QA_330,0.6458333333333334,96
SKG_MT_1011,0.7094594594594594,148
SKG_MT_1012,0.6951219512195121,82
SKG_DIA_6,0.7415730337078652,89
SKG_QA_329,0.7520661157024794,121
SKG_QA_319,0.6846846846846847,111
SKG_QA_314,0.7368421052631579,95
SKG_QA_311,0.7738095238095238,84
SKG_QA_310,0.6283783783783784,148
SKG_MT_1016,0.7567567567567568,148
SKG_QA_306,0.7924528301886793,159
SKG_DIA_0,0.7949640287769785,278
SKG_DIA_318,0.84375,96
SKG_MT_1022,0.6804733727810651,169
SKG_QA_299,0.7792207792207793,154
SKG_MT_1028,0.780373831775701,214
SKG_MT_1031,0.6293706293706294,143
SKG_QA_292,0.0,182
SKG_DIA_313,0.9032258064516129,31
SKG_QA_291,0.86,50
SKG_QA_284,0.735632183908046,87
SKG_QA_275,0.7310924369747899,119
SKG_DIA_308,0.8020833333333334,192
SKG_QA_267,0.7303370786516854,89
SKG_QA_265,0.7555555555555555,45
SKG_QA_263,0.6593406593406593,91
SKG_QA_262,0.7702702702702703,148
SKG_MT_1043,0.6372549019607843,204
SKG_QA_260,0.7164179104477612,67
SKG_QA_259,0.7560975609756098,82
SKG_QA_257,0.7049180327868853,183
SKG_DIA_304,0.7333333333333333,180
SKG_QA_252,0.6703910614525139,179
SKG_QA_249,0.7867647058823529,136
SKG_QA_231,0.7636363636363637,275
SKG_QA_221,0.8888888888888888,9
SKG_QA_218,0.5769230769230769,182
SKG_MT_1061,0.7906976744186046,129
SKG_DIA_284,0.7719298245614035,228
SKG_MT_1066,0.7272727272727273,99
SKG_QA_209,0.7583333333333333,120
SKG_MT_1070,0.8048780487804879,82
SKG_QA_206,0.6846846846846847,222
SKG_DIA_282,0.7093023255813954,86
SKG_DIA_279,0.7799043062200957,209
SKG_MT_1080,0.5945945945945946,148
SKG_MT_1083,0.7807017543859649,114
SKG_DIA_277,0.8367346938775511,49
SKG_DIA_276,0.7365269461077845,167
SKG_MT_1088,0.7883211678832117,137
SKG_QA_204,0.7589285714285714,112
SKG_DIA_271,0.7121212121212122,132
SKG_QA_194,0.6901408450704225,71
SKG_DIA_268,0.7837837837837838,185
SKG_DIA_266,0.7703703703703704,135
SKG_QA_187,0.7654320987654321,81
SKG_QA_186,0.6166666666666667,60
SKG_QA_160,0.5984251968503937,127
SKG_QA_153,0.759493670886076,158
SKG_QA_147,0.7621359223300971,206
SKG_QA_139,0.7073170731707317,123
SKG_DIA_261,0.7067307692307693,208
SKG_DIA_257,0.6911764705882353,68
SKG_QA_138,0.7846153846153846,130
SKG_DIA_247,0.6727272727272727,110
SKG_QA_123,0.8021978021978022,91
SKG_QA_115,0.676923076923077,130
SKG_QA_109,0.7407407407407407,81
SKG_MT_1134,0.788135593220339,118
SKG_MT_1135,0.8666666666666667,15
SKG_MT_1136,0.6707317073170732,164
SKG_MT_1139,0.6137931034482759,145
SKG_QA_102,0.8068181818181818,88
SKG_QA_100,0.7627118644067796,236
SKG_QA_99,0.7987421383647799,159
SKG_QA_98,0.8085106382978723,47
SKG_MT_1150,0.6764705882352942,68
SKG_QA_90,0.8453038674033149,181
SKG_DIA_234,0.7397260273972602,146
SKG_QA_89,0.7713004484304933,223
SKG_DIA_227,0.7857142857142857,182
SKG_QA_86,0.7850467289719626,107
SKG_QA_82,0.8288288288288288,111
SKG_DIA_225,0.8144329896907216,97
SKG_MT_1176,0.8469387755102041,98
SKG_QA_81,0.8115942028985508,69
SKG_QA_77,0.7469879518072289,166
SKG_MT_1179,0.6923076923076923,78
SKG_QA_68,0.7,30
SKG_QA_55,0.684931506849315,146
SKG_QA_51,0.7420634920634921,252
SKG_MT_1184,0.7445652173913043,184
SKG_MT_1185,0.75,16
SKG_QA_50,0.6767676767676768,99
SKG_QA_49,0.7547169811320755,159
SKG_DIA_203,0.6976744186046512,129
SKG_MT_1192,0.7319587628865979,97
SKG_DIA_202,0.6956521739130435,46
SKG_DIA_200,0.9047619047619048,21
SKG_MT_1196,0.6435643564356436,101
SKG_MT_1197,0.7567567567567568,37
SKG_MT_1198,0.75,68
SKG_DIA_196,0.6627906976744186,172
SKG_DIA_193,0.734375,192
SKG_QA_44,0.7388888888888889,180
SKG_MT_1216,0.7540983606557377,61
SKG_MT_1217,0.5869565217391305,92
SKG_QA_43,0.6764705882352942,34
SKG_QA_30,0.7735849056603774,53
SKG_DIA_188,0.9318181818181818,44
SKG_QA_29,0.7300884955752213,226
SKG_QA_27,0.6212121212121212,132
SKG_QA_25,0.5568181818181818,88
SKG_QA_19,0.7454545454545455,110
SKG_DIA_178,0.7727272727272727,176
SKG_MT_1234,0.7524752475247525,101
SKG_PAR_174,0.6666666666666666,42
SKG_PAR_101,0.6881720430107527,93
SKG_PAR_77,0.6707317073170732,82
SKG_MT_1241,0.5694444444444444,144
SKG_DIA_168,0.6901408450704225,142
SKG_DIA_4,0.7403846153846154,104
SKG_PAR_25,0.8024691358024691,162
SKG_DIA_8,0.8125,176
SKG_DIA_164,0.7788461538461539,104
SKG_DIA_23,0.7037037037037037,54
SKG_DIA_27,0.8421052631578947,95
SKG_DIA_30,0.7526881720430108,186
SKG_MT_1261,0.6395348837209303,86
SKG_DIA_36,0.753731343283582,134
SKG_MT_1469,0.7929292929292929,198
SKG_MT_1267,0.6507936507936508,189
SKG_MT_1465,0.6153846153846154,130
SKG_MT_1275,0.6216216216216216,37
SKG_MT_1463,0.8275862068965517,58
SKG_DIA_44,0.7741935483870968,93
SKG_DIA_150,0.7657657657657657,111
SKG_DIA_149,0.762962962962963,135
SKG_DIA_147,0.690677966101695,236
SKG_MT_1285,0.8876404494382022,89
SKG_MT_1445,0.5833333333333334,84
SKG_DIA_50,0.7555555555555555,90
SKG_DIA_51,0.7185185185185186,135
SKG_MT_1422,0.7659574468085106,94
SKG_MT_1420,0.7745901639344263,244
SKG_DIA_139,0.7534246575342466,73
SKG_DIA_129,0.6808510638297872,94
SKG_MT_1419,0.8297872340425532,47
SKG_MT_1296,0.6372549019607843,204
SKG_MT_1418,0.7333333333333333,150
SKG_MT_1301,0.6851851851851852,54
SKG_DIA_62,0.7938931297709924,131
SKG_DIA_123,0.8041666666666667,240
SKG_MT_1405,0.660377358490566,53
SKG_MT_1404,0.7372881355932204,118
SKG_DIA_66,0.6989247311827957,93
SKG_MT_1398,0.6987951807228916,166
SKG_MT_1321,0.652542372881356,118
SKG_MT_1397,0.796875,128
SKG_MT_1389,0.6724137931034483,232
SKG_DIA_113,0.6875,128
SKG_DIA_76,0.6597222222222222,144
SKG_DIA_111,0.9,20
SKG_DIA_84,0.8225806451612904,62
SKG_MT_1374,0.7677419354838709,155
SKG_DIA_106,0.7280701754385965,114
SKG_MT_1371,0.806060606060606,165
SKG_DIA_90,0.6833333333333333,120
SKG_DIA_96,0.7464788732394366,142
SKG_MT_1358,0.7040816326530612,98
SKG_MT_1357,0.696,125
SKG_MT_544,0.75,4
SKG_SUM_26,0.7,140
SKG_MT_140,0.541033434650456,329
SKG_MT_1345,0.7731481481481481,216
SKG_DIA_105,0.7217741935483871,248
SKG_DIA_103,0.7411764705882353,170
SKG_DIA_102,0.723404255319149,141
SKG_MT_1348,0.6705882352941176,85
SKG_DIA_101,0.6883116883116883,154
SKG_MT_1356,0.7328767123287672,146
SKG_MT_1342,0.7126436781609196,174
SKG_MT_1341,0.6761904761904762,210
SKG_DIA_99,0.6851851851851852,108
SKG_DIA_98,0.6944444444444444,144
SKG_MT_1362,0.6666666666666666,102
SKG_DIA_97,0.6162790697674418,86
SKG_MT_1368,0.7222222222222222,144
SKG_MT_1334,0.6238532110091743,109
SKG_DIA_88,0.8543689320388349,103
SKG_MT_1331,0.6243093922651933,181
SKG_DIA_107,0.7083333333333334,96
SKG_DIA_112,0.7862595419847328,131
SKG_DIA_75,0.8076923076923077,104
SKG_MT_1382,0.765625,64
SKG_DIA_73,0.6901408450704225,142
SKG_DIA_72,0.8176100628930818,159
SKG_DIA_70,0.7028985507246377,276
SKG_MT_1323,0.7157622739018088,387
SKG_MT_1391,0.728,125
SKG_MT_1393,0.68,75
SKG_DIA_115,0.7094972067039106,179
SKG_DIA_69,0.5263157894736842,76
SKG_DIA_116,0.743801652892562,121
SKG_DIA_65,0.7572815533980582,103
SKG_DIA_119,0.7295081967213115,122
SKG_MT_1407,0.7716535433070866,127
SKG_MT_1409,0.6666666666666666,42
SKG_DIA_124,0.7727272727272727,286
SKG_DIA_61,0.6645962732919255,161
SKG_DIA_126,0.75,188
SKG_DIA_143,0.8775510204081632,49
SKG_DIA_144,0.7441860465116279,129
SKG_DIA_60,0.7921348314606742,178
SKG_MT_1289,0.6911764705882353,136
SKG_DIA_55,0.7933884297520661,121
SKG_DIA_53,0.6598639455782312,147
SKG_MT_1428,0.8064516129032258,62
SKG_MT_1430,0.6434108527131783,129
SKG_MT_1431,0.6701030927835051,97
SKG_DIA_145,0.7272727272727273,198
SKG_DIA_49,0.8135593220338984,59
SKG_DIA_47,0.7727272727272727,22
SKG_DIA_45,0.7359550561797753,178
SKG_MT_1447,0.6666666666666666,27
SKG_MT_1450,0.6691729323308271,133
SKG_DIA_151,0.6846153846153846,130
SKG_DIA_42,0.855072463768116,69
SKG_DIA_41,0.7676767676767676,99
SKG_DIA_39,0.725,200
SKG_MT_1457,0.7801418439716312,141
SKG_MT_1274,0.7450980392156863,102
SKG_MT_1272,0.7804878048780488,41
SKG_DIA_154,0.7265625,128
SKG_MT_1468,0.5645161290322581,62
SKG_DIA_155,0.7864077669902912,103
SKG_MT_1269,0.5538461538461539,65
SKG_DIA_35,0.5548780487804879,164
SKG_DIA_159,0.7483443708609272,151
SKG_MT_1262,0.8351648351648352,91
SKG_DIA_29,0.7777777777777778,90
SKG_MT_1259,0.7264150943396226,106
SKG_MT_1258,0.6416666666666667,120
SKG_DIA_22,0.8078817733990148,203
SKG_MT_5,0.6331360946745562,169
SKG_MT_8,0.3774104683195592,363
SKG_MT_12,0.673469387755102,196
SKG_NLI_0,0.802547770700637,157
SKG_DIA_18,0.7516339869281046,153
SKG_NLI_3,0.7236842105263158,76
SKG_DIA_17,0.7435897435897436,117
SKG_NLI_5,0.6301369863013698,73
SKG_NLI_8,0.7096774193548387,124
SKG_DIA_16,0.7539267015706806,191
SKG_DIA_14,0.8181818181818182,22
SKG_DIA_13,0.7931034482758621,87
SKG_NLI_16,0.746268656716418,134
SKG_NLI_17,0.7410071942446043,139
SKG_NLI_18,0.6805555555555556,216
SKG_NLI_19,0.6666666666666666,132
SKG_PAR_1,0.7289719626168224,107
SKG_DIA_12,0.64,125
SKG_DIA_11,0.6583333333333333,120
SKG_DIA_10,0.8421052631578947,133
SKG_PAR_6,0.7375,80
SKG_PAR_8,0.7865853658536586,164
SKG_PAR_13,0.6567164179104478,201
SKG_PAR_16,0.6708860759493671,79
SKG_DIA_165,0.6448598130841121,107
SKG_MT_1251,0.8461538461538461,26
SKG_DIA_7,0.7692307692307693,52
SKG_PAR_21,0.6952380952380952,105
SKG_PAR_23,0.75,72
SKG_MT_1243,0.7167381974248928,233
SKG_PAR_26,0.7207792207792207,154
SKG_DIA_3,0.7677053824362606,353
SKG_PAR_32,0.83,100
SKG_DIA_2,0.7990654205607477,214
SKG_DIA_169,0.6504854368932039,103
SKG_MT_1240,0.75,76
SKG_DIA_177,0.7869565217391304,230
SKG_MT_543,0.6610169491525424,59
SKG_PAR_51,0.73125,160
SKG_MT_541,0.7666666666666667,30
SKG_MT_536,0.7758620689655172,58
SKG_SUM_19,0.7553956834532374,278
SKG_MT_531,0.6666666666666666,102
SKG_SUM_16,0.43661971830985913,284
SKG_SUM_14,0.7692307692307693,208
SKG_SUM_13,0.7004405286343612,227
SKG_PAR_64,0.7878787878787878,165
SKG_SUM_10,0.7593582887700535,187
SKG_SUM_9,0.737037037037037,270
SKG_SUM_3,0.6748466257668712,163
SKG_SUM_215,0.7411764705882353,85
SKG_PAR_70,0.8354430379746836,79
SKG_MT_526,0.7037037037037037,27
SKG_MT_525,0.7578947368421053,285
SKG_SUM_209,0.6457142857142857,175
SKG_MT_1238,0.6208791208791209,182
SKG_MT_521,0.7105263157894737,76
SKG_SUM_206,0.7204301075268817,93
SKG_PAR_81,0.7659574468085106,235
SKG_PAR_83,0.6326530612244898,196
SKG_MT_512,0.6387096774193548,155
SKG_MT_568,0.6904761904761905,84
SKG_MT_573,0.6631578947368421,95
SKG_SUM_199,0.768361581920904,177
SKG_SUM_192,0.7251908396946565,131
SKG_SUM_189,0.7236842105263158,76
SKG_SUM_184,0.796875,128
SKG_MT_579,0.7391304347826086,115
SKG_MT_499,0.6621621621621622,222
SKG_SUM_171,0.7284768211920529,151
SKG_SUM_170,0.615,200
SKG_PAR_111,0.6547619047619048,252
SKG_MT_495,0.6742424242424242,132
SKG_MT_490,0.7746478873239436,71
SKG_MT_594,0.6996047430830039,253
SKG_SUM_160,0.7264150943396226,106
SKG_MT_489,0.8688524590163934,61
SKG_MT_486,0.819672131147541,61
SKG_MT_483,0.7246376811594203,69
SKG_SUM_157,0.8,210
SKG_MT_479,0.5454545454545454,99
SKG_MT_477,0.8,350
SKG_SUM_150,0.7948717948717948,78
SKG_MT_611,0.6473988439306358,173
SKG_SUM_146,0.7071823204419889,181
SKG_PAR_131,0.6131386861313869,137
SKG_PAR_132,0.785234899328859,149
SKG_SUM_140,0.6774193548387096,217
SKG_PAR_137,0.8024691358024691,162
SKG_SUM_139,0.7817258883248731,197
SKG_PAR_146,0.7181208053691275,149
SKG_PAR_150,0.819672131147541,122
SKG_SUM_138,0.7951807228915663,166
SKG_SUM_135,0.7757009345794392,107
SKG_SUM_131,0.6344827586206897,145
SKG_PAR_163,0.8125,80
SKG_MT_612,0.7241379310344828,58
SKG_MT_614,0.9375,16
SKG_MT_628,0.7239583333333334,192
SKG_SUM_123,0.5943396226415094,106
SKG_SUM_121,0.8131868131868132,91
SKG_SUM_119,0.8035714285714286,112
SKG_SUM_118,0.75,68
SKG_MT_631,0.7246376811594203,207
SKG_SUM_106,0.7142857142857143,84
SKG_SUM_105,0.7310344827586207,145
SKG_SUM_104,0.647887323943662,71
SKG_MT_634,0.7014925373134329,67
SKG_MT_464,0.6666666666666666,174
SKG_SUM_99,0.8203592814371258,167
SKG_PAR_211,0.6733333333333333,150
SKG_PAR_213,0.8805970149253731,67
SKG_MT_456,0.6917808219178082,146
SKG_MT_455,0.5681818181818182,44
SKG_MT_450,0.7117117117117117,111
SKG_MT_442,0.6530612244897959,49
SKG_MT_656,0.7545454545454545,110
SKG_MT_438,0.7384615384615385,65
SKG_MT_436,0.6950354609929078,141
SKG_SUM_84,0.7368421052631579,133
SKG_QA_2,0.5681818181818182,44
SKG_MT_434,0.7333333333333333,105
SKG_SUM_75,0.8577777777777778,225
SKG_SUM_70,0.625,88
SKG_QA_16,0.6470588235294118,34
SKG_QA_18,0.7785714285714286,140
SKG_SUM_66,0.664179104477612,268
SKG_DIA_180,0.7818930041152263,243
SKG_DIA_185,0.6990291262135923,103
SKG_DIA_186,0.7058823529411765,153
SKG_DIA_187,0.8135593220338984,59
SKG_DIA_191,0.6715328467153284,137
SKG_QA_32,0.7476635514018691,107
SKG_QA_33,0.6958174904942965,263
SKG_MT_430,0.7912087912087912,91
SKG_MT_420,0.5882352941176471,68
SKG_MT_677,0.5507246376811594,69
SKG_SUM_56,0.7482517482517482,143
SKG_QA_41,0.6612903225806451,124
SKG_MT_1212,0.6633663366336634,101
SKG_SUM_55,0.85,60
SKG_SUM_53,0.6989247311827957,93
SKG_MT_418,0.7941176470588235,34
SKG_MT_407,0.7619047619047619,147
SKG_MT_1200,0.7022900763358778,131
SKG_DIA_197,0.6,15
SKG_DIA_206,0.7024793388429752,121
SKG_DIA_214,0.7791411042944786,163
SKG_MT_1188,0.7903225806451613,62
SKG_MT_1182,0.7555555555555555,135
SKG_QA_52,0.8545454545454545,55
SKG_MT_1181,0.7413793103448276,58
SKG_MT_1180,0.6932515337423313,163
SKG_MT_685,0.7159090909090909,88
SKG_QA_59,0.7424242424242424,66
SKG_MT_689,0.7066666666666667,75
SKG_MT_392,0.6675824175824175,364
SKG_QA_61,0.6821192052980133,151
SKG_MT_693,0.7115384615384616,52
SKG_QA_69,0.6785714285714286,84
SKG_SUM_28,0.6834862385321101,218
SKG_MT_1178,0.68,75
SKG_DIA_218,0.6666666666666666,78
SKG_DIA_226,0.7013888888888888,144
SKG_QA_88,0.7283950617283951,81
SKG_MT_1164,0.7203389830508474,118
SKG_DIA_230,0.6956521739130435,92
SKG_DIA_232,0.6518518518518519,135
SKG_DIA_236,0.7051282051282052,78
SKG_QA_91,0.7627906976744186,215
SKG_QA_94,0.6990291262135923,103
SKG_QA_96,0.7202072538860104,193
SKG_MT_1149,0.7,20
SKG_MT_1146,0.7398373983739838,123
SKG_MT_1145,0.6285714285714286,105
SKG_MT_1143,0.746268656716418,134
SKG_MT_1142,0.6206896551724138,29
SKG_DIA_237,0.6623376623376623,154
SKG_QA_103,0.8658536585365854,82
SKG_QA_105,0.6567164179104478,67
SKG_QA_114,0.8333333333333334,30
SKG_DIA_244,0.7481481481481481,135
SKG_MT_1128,0.7101449275362319,69
SKG_QA_120,0.6791044776119403,134
SKG_MT_1126,0.8131868131868132,91
NOVEL_MT_9,0.5094339622641509,53
SKG_QA_129,0.8181818181818182,55
SKG_QA_132,0.6544117647058824,136
SKG_MT_386,0.7338709677419355,124
SKG_QA_135,0.8109756097560976,164
SKG_MT_385,0.6666666666666666,78
SKG_SA_2,0.7269230769230769,260
SKG_DIA_248,0.6875,48
SKG_DIA_254,0.7659574468085106,94
SKG_DIA_262,0.6904761904761905,126
SKG_QA_142,0.6021505376344086,186
SKG_QA_144,0.7176470588235294,170
SKG_MT_383,0.7579617834394905,157
SKG_DIA_263,0.75,68
SKG_DIA_264,0.6617647058823529,204
SKG_DIA_265,0.7767441860465116,215
SKG_QA_154,0.6716417910447762,134
SKG_MT_361,0.5990990990990991,222
SKG_SA_620,0.7258687258687259,259
SKG_MT_1104,0.7350427350427351,117
SKG_QA_163,0.7555555555555555,45
SKG_QA_171,0.6111111111111112,36
SKG_MT_357,0.6067415730337079,89
SKG_QA_174,0.7361111111111112,72
SKG_MT_354,0.691358024691358,81
SKG_MT_343,0.7899159663865546,119
SKG_SA_591,0.8571428571428571,28
SKG_SA_586,0.6717557251908397,131
SKG_QA_178,0.6881720430107527,93
SKG_QA_181,0.6576576576576577,111
SKG_MT_714,0.7346938775510204,49
SKG_MT_718,0.7931034482758621,29
SKG_MT_330,0.62,100
SKG_QA_184,0.7719298245614035,114
SKG_QA_190,0.7954545454545454,44
SKG_QA_191,0.7368421052631579,133
SKG_DIA_270,0.8888888888888888,27
SKG_QA_195,0.6779661016949152,177
SKG_MT_730,0.6018518518518519,108
SKG_MT_329,0.7653061224489796,98
SKG_MT_1094,0.7894736842105263,76
SKG_DIA_273,0.7583333333333333,120
SKG_MT_1078,0.6857142857142857,105
SKG_MT_1076,0.9375,16
SKG_DIA_283,0.8,200
SKG_MT_318,0.6216216216216216,74
SKG_SA_548,0.7960526315789473,152
SKG_QA_214,0.702247191011236,178
SKG_QA_217,0.7323232323232324,198
SKG_DIA_286,0.8201438848920863,139
SKG_SA_546,0.8,65
SKG_MT_310,0.7972972972972973,74
SKG_QA_222,0.7894736842105263,114
SKG_MT_309,0.6619718309859155,142
SKG_QA_226,0.6666666666666666,69
SKG_SA_538,0.703125,192
SKG_QA_228,0.6846153846153846,130
SKG_DIA_289,0.8125,176
SKG_DIA_293,0.6285714285714286,70
SKG_QA_232,0.6857142857142857,70
SKG_DIA_297,0.5728643216080402,199
SKG_MT_302,0.6557377049180327,61
SKG_QA_237,0.7945736434108527,258
SKG_QA_239,0.7482517482517482,143
SKG_MT_291,0.7045454545454546,44
SKG_MT_269,0.59375,96
SKG_MT_267,0.6344827586206897,435
SKG_MT_746,0.6538461538461539,52
SKG_SA_519,0.7058823529411765,187
SKG_QA_244,0.7805907172995781,237
SKG_SA_518,0.72,75
SKG_QA_250,0.6607142857142857,56
SKG_MT_1051,0.7605633802816901,213
SKG_MT_749,0.684931506849315,73
SKG_SA_498,0.61875,160
SKG_DIA_305,0.7877094972067039,179
SKG_MT_1044,0.7073170731707317,164
NOVEL_MT_95,0.6629834254143646,181
SKG_MT_1041,0.6274509803921569,153
SKG_QA_264,0.7654320987654321,81
SKG_MT_1040,0.7441860465116279,215
SKG_DIA_309,0.7386363636363636,88
SKG_SA_478,0.61,100
SKG_QA_279,0.7975460122699386,163
SKG_QA_280,0.7551020408163265,147
SKG_QA_281,0.6610169491525424,59
SKG_QA_287,0.8611111111111112,72
SKG_DIA_311,0.7169811320754716,106
SKG_QA_290,0.6326530612244898,98
SKG_DIA_314,0.6601941747572816,103
SKG_DIA_315,0.6976744186046512,129
SKG_QA_293,0.7050359712230215,139
SKG_SA_470,0.7755102040816326,98
SKG_SA_467,0.7528735632183908,174
SKG_QA_297,0.7335640138408305,289
SKG_DIA_317,0.7077922077922078,154
SKG_QA_300,0.7419354838709677,186
SKG_QA_301,0.8137931034482758,145
SKG_MT_1021,1.0,6
SKG_MT_1018,0.7669172932330827,133
SKG_QA_307,0.7674418604651163,86
SKG_MT_1015,0.6954314720812182,197
SKG_MT_264,0.6595744680851063,188
SKG_QA_313,0.7448275862068966,145
SKG_MT_1014,0.7889908256880734,109
SKG_QA_317,0.6984924623115578,199
SKG_QA_318,0.7068965517241379,174
SKG_MT_760,0.7481481481481481,135
SKG_QA_323,0.6607142857142857,112
SKG_QA_325,0.6774193548387096,217
SKG_SA_453,0.8502673796791443,187
SKG_QA_326,0.9333333333333333,15
SKG_QA_331,0.8611111111111112,144
SKG_QA_332,0.7162162162162162,148
SKG_MT_1008,0.7898550724637681,138
SKG_MT_766,0.6129032258064516,155
SKG_MT_255,0.8103448275862069,58
SKG_SA_445,0.7761194029850746,67
SKG_MT_250,0.6436781609195402,87
SKG_MT_769,0.7712765957446809,188
SKG_QA_342,0.6623376623376623,77
SKG_QA_346,0.7045454545454546,176
SKG_MT_774,0.69,100
SKG_SA_413,0.7738095238095238,168
SKG_QA_351,0.6813186813186813,91
SKG_SA_408,0.757085020242915,247
SKG_QA_360,0.8461538461538461,52
SKG_MT_1002,0.620253164556962,79
SKG_QA_363,0.7792207792207793,77
SKG_MT_997,0.6495726495726496,117
SKG_SA_403,0.6060606060606061,99
SKG_SA_402,0.7301587301587301,189
SKG_QA_368,0.7878787878787878,132
SKG_MT_775,0.7342657342657343,143
SKG_MT_996,0.6538461538461539,130
SKG_QA_372,0.7666666666666667,210
SKG_QA_373,0.7954545454545454,44
SKG_QA_374,0.6875,48
SKG_MT_776,0.6344086021505376,186
SKG_MT_244,0.6891891891891891,148
SKG_SA_384,0.7564766839378239,193
SKG_MT_782,0.6336633663366337,101
SKG_QA_383,0.7592592592592593,54
SKG_MT_784,0.7747747747747747,111
SKG_MT_231,0.6610169491525424,118
SKG_MT_796,0.7469879518072289,83
SKG_MT_226,0.6266666666666667,225
SKG_SA_371,0.5984251968503937,127
SKG_QA_391,0.7916666666666666,120
SKG_QA_393,0.7714285714285715,140
NOVEL_MT_163,0.6804123711340206,194
SKG_SA_358,0.7962962962962963,54
SKG_QA_395,0.6141304347826086,184
SKG_MT_28,0.6976744186046512,43
SKG_MT_990,0.6666666666666666,63
SKG_MT_36,0.64,50
SKG_MT_37,0.673469387755102,98
SKG_MT_41,0.7443946188340808,223
SKG_MT_978,0.7741935483870968,62
SKG_QA_402,0.746031746031746,63
SKG_QA_406,0.6419753086419753,162
SKG_SA_350,0.7804878048780488,82
SKG_QA_408,0.7238095238095238,105
SKG_QA_409,0.7130434782608696,115
SKG_QA_412,0.7649769585253456,217
SKG_QA_413,0.7477477477477478,111
SKG_MT_208,0.6511627906976745,129
SKG_SA_345,0.6634146341463415,205
SKG_SA_344,0.6942148760330579,121
SKG_MT_811,0.6746987951807228,83
SKG_QA_422,0.7794117647058824,204
NOVEL_QA_38,0.75,84
SKG_MT_814,0.8027210884353742,147
SKG_SA_312,0.6402439024390244,328
SKG_MT_207,0.6363636363636364,44
SKG_MT_974,0.6901408450704225,71
SKG_QA_441,0.7444444444444445,90
SKG_MT_190,0.8068181818181818,88
SKG_QA_444,0.7901234567901234,81
SKG_MT_186,0.6942148760330579,121
SKG_MT_42,0.6739130434782609,92
SKG_MT_51,0.6818181818181818,132
SKG_MT_177,0.6851851851851852,54
SKG_SA_299,0.6375,160
SKG_MT_173,0.17708333333333334,288
SKG_MT_967,0.6666666666666666,117
SKG_MT_54,0.7,10
SKG_MT_965,0.6571428571428571,175
SKG_QA_458,0.7470355731225297,253
SKG_QA_460,0.5,106
SKG_MT_963,0.7468354430379747,79
SKG_MT_65,0.7014925373134329,134
SKG_SA_284,0.6680161943319838,247
SKG_MT_949,0.7253521126760564,142
SKG_MT_948,0.7083333333333334,144
SKG_QA_477,0.75,24
SKG_QA_479,0.688,125
SKG_MT_943,0.7070707070707071,99
SKG_MT_937,0.5862068965517241,174
SKG_QA_486,0.925,40
SKG_SA_280,0.7261904761904762,252
SKG_MT_76,0.7073170731707317,205
SKG_QA_492,0.75177304964539,141
SKG_MT_81,0.66,100
SKG_MT_99,0.8125,32
SKG_MT_166,0.7237762237762237,286
SKG_SA_276,0.7674418604651163,86
SKG_MT_105,0.6229508196721312,122
SKG_MT_826,0.7378640776699029,103
SKG_SA_263,0.7045454545454546,176
SKG_MT_163,0.7424242424242424,66
SKG_SA_235,0.6875,48
SKG_SA_233,0.8070175438596491,57
SKG_SA_231,0.722972972972973,148
SKG_MT_908,0.7549019607843137,102
SKG_MT_898,0.6942675159235668,157
SKG_MT_161,0.768361581920904,177
SKG_MT_833,0.7964071856287425,167
SKG_SA_214,0.8461538461538461,13
SKG_MT_152,0.7218543046357616,151
SKG_SA_205,0.7384615384615385,130
SKG_MT_112,0.5733333333333334,150
SKG_MT_114,0.7619047619047619,42
SKG_MT_145,0.7096774193548387,186
SKG_SA_156,0.6868686868686869,99
SKG_MT_848,0.7965116279069767,172
SKG_MT_115,0.725,120
SKG_SA_150,0.7509881422924901,253
SKG_MT_889,0.691358024691358,81
SKG_MT_118,0.7887931034482759,232
SKG_MT_129,0.5818181818181818,55
SKG_MT_132,0.7307692307692307,104
SKG_SA_137,0.6885245901639344,122
SKG_MT_859,0.7352941176470589,204
SKG_SA_54,0.7560975609756098,82
SKG_SA_55,0.6111111111111112,54
SKG_SA_57,0.6735537190082644,242
SKG_SA_58,0.7062146892655368,177
SKG_SA_133,0.808641975308642,162
SKG_SA_71,0.7931034482758621,29
SKG_SA_124,0.7092198581560284,141
SKG_SA_81,0.5,14
SKG_SA_102,0.76,100
SKG_SA_84,0.6666666666666666,111
SKG_SA_87,0.7380952380952381,42
SKG_SA_95,0.7023809523809523,84
SKG_SA_94,0.7899159663865546,119
SKG_SA_91,0.8181818181818182,33
NOVEL_MT_284,0.6889952153110048,209
NOVEL_DIA_0,0.7575757575757576,99
NOVEL_SUM_77,0.7582417582417582,91
