entity_id,name,domain,first_year,origin_domain,origin_year
E_3e83b7e2ca,psychological,DIA,2023.0,QA,2022.0
E_3e83b7e2ca,psychological,MT,2023.0,QA,2022.0
E_3e83b7e2ca,psychological,SUM,2023.0,QA,2022.0
E_3ec6a9032b,maximum sentence length,MT,2013.0,MT,2013.0
E_3ec6a9032b,maximum sentence length,SA,2016.0,MT,2013.0
E_3ee5d30abb,consistently better,MT,2011.0,MT,2011.0
E_3ee5d30abb,consistently better,SA,2012.0,MT,2011.0
E_3ee5d30abb,consistently better,QA,2013.0,MT,2011.0
E_3ee5d30abb,consistently better,SUM,2015.0,MT,2011.0
E_3ee5d30abb,consistently better,DIA,2017.0,MT,2011.0
E_3eef9039b6,each other,MT,2013.0,MT,2013.0
E_3eef9039b6,each other,DIA,2014.0,MT,2013.0
E_3eef9039b6,each other,QA,2016.0,MT,2013.0
E_3eef9039b6,each other,SA,2017.0,MT,2013.0
E_3eef9039b6,each other,SUM,2020.0,MT,2013.0
E_3f1d258f31,personalized,DIA,2022.0,QA,2022.0
E_3f1d258f31,personalized,MT,2022.0,QA,2022.0
E_3f1d258f31,personalized,QA,2022.0,QA,2022.0
E_3f1d258f31,personalized,SA,2022.0,QA,2022.0
E_3f1d258f31,personalized,SUM,2022.0,QA,2022.0
E_3f6609ba5f,informed,DIA,2022.0,MT,2022.0
E_3f6609ba5f,informed,MT,2022.0,MT,2022.0
E_3f6609ba5f,informed,QA,2022.0,MT,2022.0
E_3f6609ba5f,informed,SA,2022.0,MT,2022.0
E_3f6609ba5f,informed,SUM,2023.0,MT,2022.0
E_3f90d678f9,significant margin,SA,2012.0,SA,2012.0
E_3f90d678f9,significant margin,QA,2015.0,SA,2012.0
E_3f90d678f9,significant margin,MT,2016.0,SA,2012.0
E_3f90d678f9,significant margin,DIA,2018.0,SA,2012.0
E_3f90d678f9,significant margin,SUM,2020.0,SA,2012.0
E_3f96856b98,multilingual model,MT,2016.0,MT,2016.0
E_3f96856b98,multilingual model,QA,2019.0,MT,2016.0
E_405aaff660,nature,DIA,2022.0,DIA,2022.0
E_405aaff660,nature,MT,2022.0,DIA,2022.0
E_405aaff660,nature,QA,2022.0,DIA,2022.0
E_405aaff660,nature,SA,2022.0,DIA,2022.0
E_405aaff660,nature,SUM,2023.0,DIA,2022.0
E_41b66e5043,dev set,SUM,2010.0,SUM,2010.0
E_41b66e5043,dev set,MT,2013.0,SUM,2010.0
E_41b66e5043,dev set,QA,2016.0,SUM,2010.0
E_41b66e5043,dev set,SA,2018.0,SUM,2010.0
E_4239a32557,novel approach,MT,2011.0,MT,2011.0
E_4239a32557,novel approach,DIA,2012.0,MT,2011.0
E_4239a32557,novel approach,SA,2015.0,MT,2011.0
E_4239a32557,novel approach,QA,2016.0,MT,2011.0
E_4239a32557,novel approach,SUM,2019.0,MT,2011.0
E_424dbe533d,ability,MT,2013.0,MT,2013.0
E_424dbe533d,ability,SA,2018.0,MT,2013.0
E_424dbe533d,ability,DIA,2019.0,MT,2013.0
E_424dbe533d,ability,QA,2019.0,MT,2013.0
E_424dbe533d,ability,SUM,2020.0,MT,2013.0
E_428290d22b,better results,MT,2011.0,MT,2011.0
E_428290d22b,better results,SA,2012.0,MT,2011.0
E_428290d22b,better results,SUM,2013.0,MT,2011.0
E_428290d22b,better results,QA,2016.0,MT,2011.0
E_428290d22b,better results,DIA,2018.0,MT,2011.0
E_428add47c7,inflammatory,DIA,2022.0,DIA,2022.0
E_428add47c7,inflammatory,MT,2022.0,DIA,2022.0
E_428add47c7,inflammatory,QA,2022.0,DIA,2022.0
E_428add47c7,inflammatory,SA,2022.0,DIA,2022.0
E_428add47c7,inflammatory,SUM,2022.0,DIA,2022.0
E_4290c14934,combining,DIA,2022.0,MT,2022.0
E_4290c14934,combining,MT,2022.0,MT,2022.0
E_4290c14934,combining,QA,2022.0,MT,2022.0
E_4290c14934,combining,SA,2022.0,MT,2022.0
E_4290c14934,combining,SUM,2023.0,MT,2022.0
E_42a6661838,circulating,DIA,2022.0,SUM,2022.0
E_42a6661838,circulating,MT,2022.0,SUM,2022.0
E_42a6661838,circulating,QA,2022.0,SUM,2022.0
E_42a6661838,circulating,SUM,2022.0,SUM,2022.0
E_42aefbae01,target,MT,2013.0,MT,2013.0
E_42aefbae01,target,SA,2014.0,MT,2013.0
E_42aefbae01,target,DIA,2018.0,MT,2013.0
E_42aefbae01,target,QA,2020.0,MT,2013.0
E_42aefbae01,target,SUM,2022.0,MT,2013.0
E_42e2b8eb5b,default settings,MT,2010.0,MT,2010.0
E_42e2b8eb5b,default settings,SA,2016.0,MT,2010.0
E_42e2b8eb5b,default settings,SUM,2018.0,MT,2010.0
E_42e2b8eb5b,default settings,QA,2021.0,MT,2010.0
E_434bac5ae0,adam optimizer,DIA,2016.0,DIA,2016.0
E_434bac5ae0,adam optimizer,QA,2016.0,DIA,2016.0
E_434bac5ae0,adam optimizer,MT,2017.0,DIA,2016.0
E_434bac5ae0,adam optimizer,SA,2017.0,DIA,2016.0
E_434bac5ae0,adam optimizer,SUM,2017.0,DIA,2016.0
E_43b5c91759,current,DIA,2022.0,DIA,2022.0
E_43b5c91759,current,MT,2022.0,DIA,2022.0
E_43b5c91759,current,QA,2022.0,DIA,2022.0
E_43b5c91759,current,SA,2022.0,DIA,2022.0
E_43b5c91759,current,SUM,2022.0,DIA,2022.0
E_4616a006d0,hyper-parameters,MT,2015.0,MT,2015.0
E_4616a006d0,hyper-parameters,SA,2017.0,MT,2015.0
E_4616a006d0,hyper-parameters,QA,2018.0,MT,2015.0
E_4616a006d0,hyper-parameters,SUM,2018.0,MT,2015.0
E_4616a006d0,hyper-parameters,DIA,2019.0,MT,2015.0
E_46194dceff,initial learning rate,MT,2015.0,SA,2015.0
E_46194dceff,initial learning rate,QA,2015.0,SA,2015.0
E_46194dceff,initial learning rate,SA,2015.0,SA,2015.0
E_46194dceff,initial learning rate,DIA,2016.0,SA,2015.0
E_46194dceff,initial learning rate,SUM,2018.0,SA,2015.0
E_46848d0bd1,review and meta,DIA,2022.0,DIA,2022.0
E_46848d0bd1,review and meta,MT,2022.0,DIA,2022.0
E_46848d0bd1,review and meta,QA,2022.0,DIA,2022.0
E_46848d0bd1,review and meta,SA,2022.0,DIA,2022.0
E_46848d0bd1,review and meta,SUM,2023.0,DIA,2022.0
E_468bfe2bd0,warmup,MT,2018.0,MT,2018.0
E_468bfe2bd0,warmup,SA,2019.0,MT,2018.0
E_468bfe2bd0,warmup,DIA,2020.0,MT,2018.0
E_468bfe2bd0,warmup,QA,2020.0,MT,2018.0
E_468bfe2bd0,warmup,SUM,2021.0,MT,2018.0
E_46beaaa025,molecular,DIA,2022.0,DIA,2022.0
E_46beaaa025,molecular,MT,2022.0,DIA,2022.0
E_46beaaa025,molecular,QA,2022.0,DIA,2022.0
E_46beaaa025,molecular,SUM,2022.0,DIA,2022.0
E_47021dbf4a,further information on,DIA,2022.0,DIA,2022.0
E_47021dbf4a,further information on,MT,2022.0,DIA,2022.0
E_47021dbf4a,further information on,SA,2022.0,DIA,2022.0
E_47021dbf4a,further information on,QA,2023.0,DIA,2022.0
E_47021dbf4a,further information on,SUM,2023.0,DIA,2022.0
E_47f0bcb7a4,models to follow,DIA,2022.0,DIA,2022.0
E_47f0bcb7a4,models to follow,SA,2022.0,DIA,2022.0
E_47f0bcb7a4,models to follow,MT,2023.0,DIA,2022.0
E_47f0bcb7a4,models to follow,QA,2023.0,DIA,2022.0
E_485c26e89e,minibatches,SUM,2015.0,SUM,2015.0
E_485c26e89e,minibatches,DIA,2016.0,SUM,2015.0
E_485c26e89e,minibatches,MT,2016.0,SUM,2015.0
E_485c26e89e,minibatches,QA,2016.0,SUM,2015.0
E_485c26e89e,minibatches,SA,2018.0,SUM,2015.0
E_48818f3da3,important,QA,2013.0,SA,2013.0
E_48818f3da3,important,SA,2013.0,SA,2013.0
E_48818f3da3,important,MT,2017.0,SA,2013.0
E_48818f3da3,important,DIA,2018.0,SA,2013.0
E_48818f3da3,important,SUM,2020.0,SA,2013.0
E_48920c071f,parallel,MT,2013.0,MT,2013.0
E_48920c071f,parallel,SA,2017.0,MT,2013.0
E_48920c071f,parallel,DIA,2019.0,MT,2013.0
E_48920c071f,parallel,SUM,2019.0,MT,2013.0
E_48920c071f,parallel,QA,2020.0,MT,2013.0
E_48efbb839d,transformers,MT,2019.0,MT,2019.0
E_48efbb839d,transformers,DIA,2020.0,MT,2019.0
E_48efbb839d,transformers,QA,2020.0,MT,2019.0
E_48efbb839d,transformers,SUM,2020.0,MT,2019.0
E_48efbb839d,transformers,SA,2022.0,MT,2019.0
E_490e1788a7,enhancing,SA,2016.0,SA,2016.0
E_490e1788a7,enhancing,SUM,2021.0,SA,2016.0
E_490e1788a7,enhancing,DIA,2022.0,SA,2016.0
E_490e1788a7,enhancing,MT,2022.0,SA,2016.0
E_490e1788a7,enhancing,QA,2022.0,SA,2016.0
E_491c7f709a,baseline methods,QA,2015.0,SA,2015.0
E_491c7f709a,baseline methods,SA,2015.0,SA,2015.0
E_491c7f709a,baseline methods,MT,2017.0,SA,2015.0
E_491c7f709a,baseline methods,DIA,2018.0,SA,2015.0
E_491c7f709a,baseline methods,SUM,2020.0,SA,2015.0
E_49a31dfdbc,sustainable,DIA,2022.0,SA,2022.0
E_49a31dfdbc,sustainable,MT,2022.0,SA,2022.0
E_49a31dfdbc,sustainable,QA,2022.0,SA,2022.0
E_49a31dfdbc,sustainable,SA,2022.0,SA,2022.0
E_49a31dfdbc,sustainable,SUM,2022.0,SA,2022.0
E_49f9ad2403,expressed in this,DIA,2022.0,DIA,2022.0
E_49f9ad2403,expressed in this,MT,2022.0,DIA,2022.0
E_49f9ad2403,expressed in this,SUM,2022.0,DIA,2022.0
E_49f9ad2403,expressed in this,QA,2023.0,DIA,2022.0
E_49f9ad2403,expressed in this,SA,2023.0,DIA,2022.0
E_4a2906b098,all the metrics,QA,2018.0,QA,2018.0
E_4a2906b098,all the metrics,DIA,2019.0,QA,2018.0
E_4a2906b098,all the metrics,SA,2019.0,QA,2018.0
E_4a2906b098,all the metrics,SUM,2020.0,QA,2018.0
E_4a68e2894f,investigating,DIA,2022.0,DIA,2022.0
E_4a68e2894f,investigating,MT,2022.0,DIA,2022.0
E_4a68e2894f,investigating,QA,2022.0,DIA,2022.0
E_4a68e2894f,investigating,SA,2022.0,DIA,2022.0
E_4a68e2894f,investigating,SUM,2022.0,DIA,2022.0
E_4a7c61ec03,first stage,MT,2011.0,MT,2011.0
E_4a7c61ec03,first stage,DIA,2018.0,MT,2011.0
E_4a7c61ec03,first stage,QA,2019.0,MT,2011.0
E_4a7c61ec03,first stage,SUM,2019.0,MT,2011.0
E_4a7c61ec03,first stage,SA,2020.0,MT,2011.0
E_4ae35cd73a,reinforcement learning,DIA,2010.0,DIA,2010.0
E_4ae35cd73a,reinforcement learning,SUM,2010.0,DIA,2010.0
E_4ae35cd73a,reinforcement learning,MT,2017.0,DIA,2010.0
E_4ae35cd73a,reinforcement learning,QA,2018.0,DIA,2010.0
E_4ae35cd73a,reinforcement learning,SA,2018.0,DIA,2010.0
E_4ae35dbb42,prompt,DIA,2022.0,SA,2022.0
E_4ae35dbb42,prompt,QA,2022.0,SA,2022.0
E_4ae35dbb42,prompt,SA,2022.0,SA,2022.0
E_4ae35dbb42,prompt,MT,2023.0,SA,2022.0
E_4ae35dbb42,prompt,SUM,2023.0,SA,2022.0
E_4c54991589,training set,MT,2011.0,MT,2011.0
E_4c54991589,training set,SA,2015.0,MT,2011.0
E_4c54991589,training set,QA,2016.0,MT,2011.0
E_4c54991589,training set,DIA,2018.0,MT,2011.0
E_4c54991589,training set,SUM,2019.0,MT,2011.0
E_4c8476db19,patience,SA,2016.0,SA,2016.0
E_4c8476db19,patience,MT,2017.0,SA,2016.0
E_4c8476db19,patience,QA,2017.0,SA,2016.0
E_4c8476db19,patience,DIA,2018.0,SA,2016.0
E_4c8476db19,patience,SUM,2021.0,SA,2016.0
E_4c9184f37c,public,DIA,2022.0,DIA,2022.0
E_4c9184f37c,public,QA,2022.0,DIA,2022.0
E_4c9184f37c,public,SA,2022.0,DIA,2022.0
E_4c9184f37c,public,SUM,2022.0,DIA,2022.0
E_4c9184f37c,public,MT,2023.0,DIA,2022.0
E_4d64359c89,regarding,DIA,2022.0,SUM,2022.0
E_4d64359c89,regarding,MT,2022.0,SUM,2022.0
E_4d64359c89,regarding,QA,2022.0,SUM,2022.0
E_4d64359c89,regarding,SA,2022.0,SUM,2022.0
E_4d64359c89,regarding,SUM,2022.0,SUM,2022.0
E_4d8eb0a13d,training time,MT,2017.0,MT,2017.0
E_4d8eb0a13d,training time,DIA,2018.0,MT,2017.0
E_4d8eb0a13d,training time,QA,2018.0,MT,2017.0
E_4d8eb0a13d,training time,SA,2018.0,MT,2017.0
E_4db0062a5e,reasoning,QA,2018.0,QA,2018.0
E_4db0062a5e,reasoning,SA,2021.0,QA,2018.0
E_4db0062a5e,reasoning,DIA,2023.0,QA,2018.0
E_4db0062a5e,reasoning,MT,2023.0,QA,2018.0
E_4e00deceeb,hidden size,SUM,2014.0,SUM,2014.0
E_4e00deceeb,hidden size,MT,2017.0,SUM,2014.0
E_4e00deceeb,hidden size,QA,2017.0,SUM,2014.0
E_4e00deceeb,hidden size,DIA,2018.0,SUM,2014.0
E_4e00deceeb,hidden size,SA,2018.0,SUM,2014.0
E_4e099738fb,attention mechanism,DIA,2016.0,DIA,2016.0
E_4e099738fb,attention mechanism,MT,2016.0,DIA,2016.0
E_4e099738fb,attention mechanism,QA,2016.0,DIA,2016.0
E_4e099738fb,attention mechanism,SA,2016.0,DIA,2016.0
E_4e099738fb,attention mechanism,SUM,2018.0,DIA,2016.0
E_4f642e388f,chatgpt,DIA,2022.0,QA,2022.0
E_4f642e388f,chatgpt,QA,2022.0,QA,2022.0
E_4f642e388f,chatgpt,SA,2022.0,QA,2022.0
E_4f642e388f,chatgpt,MT,2023.0,QA,2022.0
E_4f642e388f,chatgpt,SUM,2023.0,QA,2022.0
E_4f7ebb68de,good performance,SA,2015.0,SA,2015.0
E_4f7ebb68de,good performance,MT,2017.0,SA,2015.0
E_4f7ebb68de,good performance,QA,2018.0,SA,2015.0
E_4f7ebb68de,good performance,SUM,2019.0,SA,2015.0
E_4f7ebb68de,good performance,DIA,2021.0,SA,2015.0
E_4fe0641279,back - translation,MT,2017.0,MT,2017.0
E_4fe0641279,back - translation,QA,2019.0,MT,2017.0
E_4fe0641279,back - translation,DIA,2020.0,MT,2017.0
E_4fec3f273d,important information,MT,2016.0,QA,2016.0
E_4fec3f273d,important information,QA,2016.0,QA,2016.0
E_4fec3f273d,important information,SA,2016.0,QA,2016.0
E_4fec3f273d,important information,SUM,2018.0,QA,2016.0
E_4fec3f273d,important information,DIA,2020.0,QA,2016.0
E_50301c95f5,experiments,SA,2011.0,SA,2011.0
E_50301c95f5,experiments,MT,2012.0,SA,2011.0
E_50301c95f5,experiments,DIA,2017.0,SA,2011.0
E_50301c95f5,experiments,SUM,2017.0,SA,2011.0
E_50301c95f5,experiments,QA,2019.0,SA,2011.0
E_50606004cb,model performance,SA,2015.0,SA,2015.0
E_50606004cb,model performance,MT,2018.0,SA,2015.0
E_50606004cb,model performance,QA,2018.0,SA,2015.0
E_50606004cb,model performance,DIA,2020.0,SA,2015.0
E_507d922378,combined,MT,2012.0,MT,2012.0
E_507d922378,combined,SUM,2015.0,MT,2012.0
E_507d922378,combined,SA,2021.0,MT,2012.0
E_507d922378,combined,DIA,2022.0,MT,2012.0
E_507d922378,combined,QA,2022.0,MT,2012.0
E_5084c2c1de,significantly outperforms,MT,2010.0,MT,2010.0
E_5084c2c1de,significantly outperforms,QA,2011.0,MT,2010.0
E_5084c2c1de,significantly outperforms,SUM,2011.0,MT,2010.0
E_5084c2c1de,significantly outperforms,SA,2013.0,MT,2010.0
E_5084c2c1de,significantly outperforms,DIA,2018.0,MT,2010.0
E_50d701f901,overfitting,MT,2012.0,MT,2012.0
E_50d701f901,overfitting,SUM,2014.0,MT,2012.0
E_50d701f901,overfitting,QA,2016.0,MT,2012.0
E_50d701f901,overfitting,SA,2016.0,MT,2012.0
E_50d701f901,overfitting,DIA,2019.0,MT,2012.0
E_50f085d94d,informativeness,SUM,2010.0,SUM,2010.0
E_50f085d94d,informativeness,DIA,2015.0,SUM,2010.0
E_50f085d94d,informativeness,MT,2019.0,SUM,2010.0
E_50f085d94d,informativeness,QA,2019.0,SUM,2010.0
E_510bf9286c,neural network,MT,2013.0,MT,2013.0
E_510bf9286c,neural network,SA,2014.0,MT,2013.0
E_510bf9286c,neural network,DIA,2018.0,MT,2013.0
E_510bf9286c,neural network,QA,2018.0,MT,2013.0
E_510bf9286c,neural network,SUM,2023.0,MT,2013.0
E_5143d2bebf,translating,MT,2010.0,MT,2010.0
E_5143d2bebf,translating,SA,2016.0,MT,2010.0
E_5143d2bebf,translating,DIA,2022.0,MT,2010.0
E_5143d2bebf,translating,SUM,2022.0,MT,2010.0
E_5143d2bebf,translating,QA,2023.0,MT,2010.0
E_518a4861e5,feature,MT,2010.0,MT,2010.0
E_518a4861e5,feature,SA,2014.0,MT,2010.0
E_518a4861e5,feature,SUM,2014.0,MT,2010.0
E_518a4861e5,feature,DIA,2020.0,MT,2010.0
E_518a4861e5,feature,QA,2022.0,MT,2010.0
E_51badb0708,are unsupervised multitask,DIA,2022.0,DIA,2022.0
E_51badb0708,are unsupervised multitask,MT,2022.0,DIA,2022.0
E_51badb0708,are unsupervised multitask,QA,2022.0,DIA,2022.0
E_51badb0708,are unsupervised multitask,SA,2022.0,DIA,2022.0
E_51badb0708,are unsupervised multitask,SUM,2022.0,DIA,2022.0
E_521345a9fb,signal,QA,2013.0,QA,2013.0
E_521345a9fb,signal,DIA,2017.0,QA,2013.0
E_521345a9fb,signal,MT,2019.0,QA,2013.0
E_521345a9fb,signal,SA,2022.0,QA,2013.0
E_521345a9fb,signal,SUM,2022.0,QA,2013.0
E_52406e4baf,ensemble,QA,2013.0,QA,2013.0
E_52406e4baf,ensemble,MT,2016.0,QA,2013.0
E_52406e4baf,ensemble,SA,2016.0,QA,2013.0
E_52406e4baf,ensemble,DIA,2020.0,QA,2013.0
E_530270b128,significantly improve,MT,2011.0,QA,2011.0
E_530270b128,significantly improve,QA,2011.0,QA,2011.0
E_530270b128,significantly improve,SA,2013.0,QA,2011.0
E_530270b128,significantly improve,DIA,2018.0,QA,2011.0
E_530270b128,significantly improve,SUM,2019.0,QA,2011.0
E_532c28d541,mobile,DIA,2022.0,DIA,2022.0
E_532c28d541,mobile,MT,2022.0,DIA,2022.0
E_532c28d541,mobile,QA,2022.0,DIA,2022.0
E_532c28d541,mobile,SA,2022.0,DIA,2022.0
E_532c28d541,mobile,SUM,2022.0,DIA,2022.0
E_5377a3405f,input text,SA,2016.0,SA,2016.0
E_5377a3405f,input text,MT,2018.0,SA,2016.0
E_5377a3405f,input text,QA,2018.0,SA,2016.0
E_5377a3405f,input text,SUM,2018.0,SA,2016.0
E_5377a3405f,input text,DIA,2019.0,SA,2016.0
E_53a0cae122,end-to - end,MT,2016.0,MT,2016.0
E_53a0cae122,end-to - end,DIA,2017.0,MT,2016.0
E_53a0cae122,end-to - end,QA,2017.0,MT,2016.0
E_53a0cae122,end-to - end,SA,2021.0,MT,2016.0
E_54013aad65,latent variable,MT,2012.0,MT,2012.0
E_54013aad65,latent variable,QA,2017.0,MT,2012.0
E_54013aad65,latent variable,DIA,2019.0,MT,2012.0
E_54013aad65,latent variable,SA,2019.0,MT,2012.0
E_5494af1f14,question,MT,2013.0,QA,2013.0
E_5494af1f14,question,QA,2013.0,QA,2013.0
E_5494af1f14,question,DIA,2019.0,QA,2013.0
E_5494af1f14,question,SUM,2020.0,QA,2013.0
E_5494af1f14,question,SA,2021.0,QA,2013.0
E_54b425b901,substantial improvement,SA,2011.0,SA,2011.0
E_54b425b901,substantial improvement,MT,2013.0,SA,2011.0
E_54b425b901,substantial improvement,QA,2020.0,SA,2011.0
E_54b425b901,substantial improvement,SUM,2021.0,SA,2011.0
E_54f7b01b04,efficient,MT,2013.0,MT,2013.0
E_54f7b01b04,efficient,SA,2016.0,MT,2013.0
E_54f7b01b04,efficient,DIA,2022.0,MT,2013.0
E_54f7b01b04,efficient,QA,2022.0,MT,2013.0
E_54f7b01b04,efficient,SUM,2022.0,MT,2013.0
E_555bf8344c,health,DIA,2022.0,QA,2022.0
E_555bf8344c,health,MT,2022.0,QA,2022.0
E_555bf8344c,health,QA,2022.0,QA,2022.0
E_555bf8344c,health,SA,2022.0,QA,2022.0
E_555bf8344c,health,SUM,2022.0,QA,2022.0
E_55a93e485e,previous methods,SA,2017.0,SA,2017.0
E_55a93e485e,previous methods,DIA,2018.0,SA,2017.0
E_55a93e485e,previous methods,MT,2018.0,SA,2017.0
E_55a93e485e,previous methods,QA,2019.0,SA,2017.0
E_55a93e485e,previous methods,SUM,2020.0,SA,2017.0
E_55a95650a6,scientific,DIA,2022.0,DIA,2022.0
E_55a95650a6,scientific,MT,2022.0,DIA,2022.0
E_55a95650a6,scientific,QA,2022.0,DIA,2022.0
E_55a95650a6,scientific,SA,2022.0,DIA,2022.0
E_55a95650a6,scientific,SUM,2023.0,DIA,2022.0
E_55d65fec54,declare that they,DIA,2022.0,DIA,2022.0
E_55d65fec54,declare that they,MT,2022.0,DIA,2022.0
E_55d65fec54,declare that they,QA,2022.0,DIA,2022.0
E_55d65fec54,declare that they,SA,2022.0,DIA,2022.0
E_55d65fec54,declare that they,SUM,2022.0,DIA,2022.0
E_55fe1eebcf,two models,MT,2012.0,MT,2012.0
E_55fe1eebcf,two models,SA,2014.0,MT,2012.0
E_55fe1eebcf,two models,SUM,2018.0,MT,2012.0
E_55fe1eebcf,two models,DIA,2019.0,MT,2012.0
E_55fe1eebcf,two models,QA,2019.0,MT,2012.0
E_561e9d062d,or other third,DIA,2022.0,DIA,2022.0
E_561e9d062d,or other third,MT,2022.0,DIA,2022.0
E_561e9d062d,or other third,QA,2022.0,DIA,2022.0
E_561e9d062d,or other third,SA,2022.0,DIA,2022.0
E_561e9d062d,or other third,SUM,2023.0,DIA,2022.0
E_56a2ad080e,optimizing,DIA,2019.0,DIA,2019.0
E_56a2ad080e,optimizing,MT,2022.0,DIA,2019.0
E_56a2ad080e,optimizing,QA,2022.0,DIA,2019.0
E_56a2ad080e,optimizing,SA,2022.0,DIA,2019.0
E_56a2ad080e,optimizing,SUM,2022.0,DIA,2019.0
E_579fe8571f,interaction,MT,2015.0,MT,2015.0
E_579fe8571f,interaction,DIA,2018.0,MT,2015.0
E_579fe8571f,interaction,SUM,2018.0,MT,2015.0
E_579fe8571f,interaction,SA,2019.0,MT,2015.0
E_579fe8571f,interaction,QA,2020.0,MT,2015.0
E_58fe955c74,accurate,MT,2022.0,QA,2022.0
E_58fe955c74,accurate,QA,2022.0,QA,2022.0
E_58fe955c74,accurate,SA,2022.0,QA,2022.0
E_58fe955c74,accurate,DIA,2023.0,QA,2022.0
E_58fe955c74,accurate,SUM,2023.0,QA,2022.0
E_5958a604ed,participants,MT,2012.0,MT,2012.0
E_5958a604ed,participants,SUM,2013.0,MT,2012.0
E_5958a604ed,participants,QA,2020.0,MT,2012.0
E_5958a604ed,participants,DIA,2022.0,MT,2012.0
E_5958a604ed,participants,SA,2023.0,MT,2012.0
E_59898171aa,intelligent,DIA,2022.0,DIA,2022.0
E_59898171aa,intelligent,MT,2022.0,DIA,2022.0
E_59898171aa,intelligent,QA,2022.0,DIA,2022.0
E_59898171aa,intelligent,SA,2022.0,DIA,2022.0
E_59898171aa,intelligent,SUM,2022.0,DIA,2022.0
E_598a3c418f,dimensionality,MT,2015.0,SA,2015.0
E_598a3c418f,dimensionality,SA,2015.0,SA,2015.0
E_598a3c418f,dimensionality,QA,2017.0,SA,2015.0
E_598a3c418f,dimensionality,DIA,2018.0,SA,2015.0
E_598a3c418f,dimensionality,SUM,2019.0,SA,2015.0
E_59a2e7f36a,conversations,DIA,2015.0,DIA,2015.0
E_59a2e7f36a,conversations,QA,2019.0,DIA,2015.0
E_59a2e7f36a,conversations,SUM,2020.0,DIA,2015.0
E_59a2e7f36a,conversations,MT,2021.0,DIA,2015.0
E_59b514174b,images,MT,2016.0,MT,2016.0
E_59b514174b,images,SUM,2016.0,MT,2016.0
E_59b514174b,images,DIA,2019.0,MT,2016.0
E_59b514174b,images,QA,2021.0,MT,2016.0
E_59b514174b,images,SA,2021.0,MT,2016.0
E_59b7722c85,works better,MT,2010.0,MT,2010.0
E_59b7722c85,works better,SA,2016.0,MT,2010.0
E_59b7722c85,works better,QA,2018.0,MT,2010.0
E_59b7722c85,works better,SUM,2020.0,MT,2010.0
E_5a159214b1,alignment,MT,2010.0,MT,2010.0
E_5a159214b1,alignment,SA,2015.0,MT,2010.0
E_5a159214b1,alignment,QA,2019.0,MT,2010.0
E_5a159214b1,alignment,SUM,2020.0,MT,2010.0
E_5a159214b1,alignment,DIA,2024.0,MT,2010.0
E_5a1969515a,phrases,MT,2010.0,MT,2010.0
E_5a1969515a,phrases,SA,2011.0,MT,2010.0
E_5a1969515a,phrases,SUM,2015.0,MT,2010.0
E_5a1969515a,phrases,QA,2019.0,MT,2010.0
E_5a35fa9e8c,bert model,DIA,2019.0,QA,2019.0
E_5a35fa9e8c,bert model,MT,2019.0,QA,2019.0
E_5a35fa9e8c,bert model,QA,2019.0,QA,2019.0
E_5a35fa9e8c,bert model,SA,2019.0,QA,2019.0
E_5a35fa9e8c,bert model,SUM,2019.0,QA,2019.0
E_5ad2d7181a,both languages,MT,2010.0,SA,2010.0
E_5ad2d7181a,both languages,SA,2010.0,SA,2010.0
E_5ad2d7181a,both languages,QA,2019.0,SA,2010.0
E_5ae235e0a8,ensembling,MT,2015.0,MT,2015.0
E_5ae235e0a8,ensembling,SA,2017.0,MT,2015.0
E_5ae235e0a8,ensembling,QA,2018.0,MT,2015.0
E_5ba43fe10b,is based on,DIA,2022.0,DIA,2022.0
E_5ba43fe10b,is based on,MT,2022.0,DIA,2022.0
E_5ba43fe10b,is based on,QA,2022.0,DIA,2022.0
E_5ba43fe10b,is based on,SA,2022.0,DIA,2022.0
E_5ba43fe10b,is based on,SUM,2022.0,DIA,2022.0
E_5bfb2a35cf,adapting,SA,2011.0,SA,2011.0
E_5bfb2a35cf,adapting,MT,2013.0,SA,2011.0
E_5bfb2a35cf,adapting,DIA,2018.0,SA,2011.0
E_5bfb2a35cf,adapting,QA,2020.0,SA,2011.0
E_5bfb2a35cf,adapting,SUM,2022.0,SA,2011.0
E_5c18ef7277,context,SA,2010.0,SA,2010.0
E_5c18ef7277,context,MT,2011.0,SA,2010.0
E_5c18ef7277,context,SUM,2014.0,SA,2010.0
E_5c18ef7277,context,QA,2015.0,SA,2010.0
E_5c18ef7277,context,DIA,2018.0,SA,2010.0
E_5c40608fb0,in fig. 2,DIA,2022.0,DIA,2022.0
E_5c40608fb0,in fig. 2,MT,2022.0,DIA,2022.0
E_5c40608fb0,in fig. 2,QA,2022.0,DIA,2022.0
E_5c40608fb0,in fig. 2,SA,2022.0,DIA,2022.0
E_5c40608fb0,in fig. 2,SUM,2022.0,DIA,2022.0
E_5d554bc5f3,engineering,DIA,2022.0,DIA,2022.0
E_5d554bc5f3,engineering,MT,2022.0,DIA,2022.0
E_5d554bc5f3,engineering,QA,2022.0,DIA,2022.0
E_5d554bc5f3,engineering,SUM,2022.0,DIA,2022.0
E_5d7d36319e,breast,DIA,2022.0,QA,2022.0
E_5d7d36319e,breast,MT,2022.0,QA,2022.0
E_5d7d36319e,breast,QA,2022.0,QA,2022.0
E_5d7d36319e,breast,SA,2022.0,QA,2022.0
E_5d7d36319e,breast,SUM,2022.0,QA,2022.0
